date,accX,accY,accZ,gyrX,gyrY,gyrZ,fall
2020-09-02 21:14:22,0.59,0.35,0.7,0.56,0.87,0.31,0.0
2020-09-02 21:14:23,0.59,0.35,0.7,0.57,0.9,0.32,0.0
2020-09-02 21:14:25,0.59,0.35,0.7,0.55,0.88,0.31,0.0
2020-09-02 21:14:26,0.59,0.35,0.7,0.58,0.88,0.31,0.0
2020-09-02 21:14:27,0.59,0.35,0.7,0.52,0.87,0.3,0.0
2020-09-02 21:14:28,0.59,0.35,0.7,0.63,0.82,0.28,0.0
2020-09-02 21:14:29,0.59,0.35,0.7,0.51,0.79,0.38,0.0
2020-09-02 21:14:30,0.58,0.35,0.7,0.65,0.85,0.24,0.0
2020-09-02 21:14:31,0.58,0.35,0.7,0.57,0.86,0.35,0.0
2020-09-02 21:14:32,0.59,0.35,0.7,0.58,0.88,0.45,0.0
2020-09-02 21:14:34,0.59,0.35,0.7,0.48,0.86,0.3,0.0
2020-09-02 21:14:35,0.59,0.35,0.7,0.8,1.02,0.59,0.0
2020-09-02 21:14:36,0.59,0.34,0.7,0.81,0.82,0.63,0.0
2020-09-02 21:14:37,0.59,0.34,0.7,1.12,1.01,0.55,0.0
2020-09-02 21:14:38,0.59,0.34,0.7,0.97,1.0,0.75,0.0
2020-09-02 21:14:39,0.59,0.34,0.7,0.85,0.82,0.66,0.0
2020-09-02 21:14:40,0.59,0.34,0.7,0.52,0.84,0.36,0.0
2020-09-02 21:14:42,0.59,0.34,0.7,0.55,0.9,0.29,0.0
2020-09-02 21:14:43,0.59,0.34,0.7,0.55,0.94,0.34,0.0
2020-09-02 21:14:44,0.59,0.34,0.7,0.6,0.88,0.32,0.0
2020-09-02 21:14:45,0.59,0.34,0.7,0.65,0.85,0.36,0.0
2020-09-02 21:14:46,0.59,0.34,0.7,0.54,0.87,0.32,0.0
2020-09-02 21:14:47,0.59,0.34,0.7,0.58,0.87,0.31,0.0
2020-09-02 21:14:48,0.59,0.34,0.7,0.64,0.86,0.33,0.0
2020-09-02 21:14:49,0.59,0.34,0.7,0.57,0.91,0.33,0.0
2020-09-02 21:14:51,0.59,0.34,0.7,0.54,0.94,0.35,0.0
2020-09-02 21:14:52,0.59,0.34,0.7,0.57,0.91,0.33,0.0
2020-09-02 21:14:53,0.59,0.34,0.7,0.52,0.9,0.31,0.0
2020-09-02 21:14:54,0.59,0.34,0.7,0.62,0.88,0.46,0.0
2020-09-02 21:14:55,0.59,0.34,0.7,0.52,0.87,0.35,0.0
2020-09-02 21:14:56,0.59,0.34,0.7,0.53,0.89,0.33,0.0
2020-09-02 21:14:57,0.59,0.34,0.7,0.54,0.9,0.36,0.0
2020-09-02 21:14:58,0.59,0.34,0.7,1.36,0.92,0.34,0.0
2020-09-02 21:15:00,0.59,0.35,0.7,0.51,0.92,0.35,0.0
2020-09-02 21:15:01,0.59,0.35,0.7,0.54,0.91,0.33,0.0
2020-09-02 21:15:02,0.59,0.35,0.7,0.53,0.97,0.32,0.0
2020-09-02 21:15:03,0.59,0.34,0.7,0.57,0.84,0.38,0.0
2020-09-02 21:15:04,0.59,0.34,0.7,0.54,0.88,0.33,0.0
2020-09-02 21:15:05,0.59,0.34,0.7,0.53,0.89,0.35,0.0
2020-09-02 21:15:06,0.59,0.34,0.7,0.42,0.99,0.44,0.0
2020-09-02 21:15:08,0.59,0.34,0.7,0.79,0.69,0.48,0.0
2020-09-02 21:15:09,0.59,0.35,0.7,0.42,0.89,0.2,0.0
2020-09-02 21:15:10,0.58,0.35,0.7,0.6,0.89,0.34,0.0
2020-09-02 21:15:11,0.58,0.35,0.7,0.54,0.88,0.4,0.0
2020-09-02 21:15:12,0.58,0.35,0.7,0.95,0.89,0.35,0.0
2020-09-02 21:15:13,0.58,0.35,0.7,0.74,0.92,0.39,0.0
2020-09-02 21:15:14,0.58,0.35,0.7,0.54,0.94,0.32,0.0
2020-09-02 21:15:16,0.59,0.35,0.7,0.62,0.96,0.39,0.0
2020-09-02 21:15:17,0.59,0.35,0.7,0.56,0.93,0.33,0.0
2020-09-02 21:15:18,0.59,0.35,0.7,0.49,0.92,0.36,0.0
2020-09-02 21:15:19,0.59,0.35,0.7,0.56,0.76,0.35,0.0
2020-09-02 21:15:20,0.59,0.35,0.7,0.75,1.14,0.64,0.0
2020-09-02 21:15:21,0.63,0.31,0.68,5.25,5.73,8.11,0.0
2020-09-02 21:15:23,0.64,0.46,0.54,12.44,19.22,27.86,0.0
2020-09-02 21:15:24,0.68,0.56,0.38,9.77,5.41,14.71,0.0
2020-09-02 21:15:25,0.68,0.47,0.37,10.91,7.22,19.35,0.0
2020-09-02 21:15:26,0.76,0.37,0.37,17.62,12.15,15.62,0.0
2020-09-02 21:15:27,0.81,0.33,0.47,5.73,3.37,3.09,0.0
2020-09-02 21:15:28,0.79,0.33,0.34,13.23,16.23,29.24,0.0
2020-09-02 21:15:29,0.65,0.61,0.24,11.12,12.87,11.22,0.0
2020-09-02 21:15:30,0.64,0.67,0.16,11.21,5.58,6.57,0.0
2020-09-02 21:15:32,0.6,0.74,0.38,11.48,6.92,12.03,0.0
2020-09-02 21:15:33,0.63,0.63,0.56,6.58,4.83,13.18,0.0
2020-09-02 21:15:34,0.67,0.42,0.61,1.69,1.22,3.02,0.0
2020-09-02 21:15:35,0.65,0.38,0.61,1.03,1.02,1.03,0.0
2020-09-02 21:15:36,0.66,0.39,0.6,0.95,0.88,0.72,0.0
2020-09-02 21:15:37,0.66,0.39,0.6,0.69,0.95,0.61,0.0
2020-09-02 21:15:38,0.66,0.39,0.6,0.69,0.82,0.53,0.0
2020-09-02 21:15:39,0.66,0.39,0.61,0.8,0.84,0.55,0.0
2020-09-02 21:15:41,0.66,0.39,0.61,0.63,0.99,0.59,0.0
2020-09-02 21:15:42,0.66,0.39,0.61,0.74,1.01,0.71,0.0
2020-09-02 21:15:43,0.66,0.4,0.6,1.14,0.78,1.36,0.0
2020-09-02 21:15:44,0.66,0.39,0.61,1.32,0.88,0.39,0.0
2020-09-02 21:15:45,0.66,0.38,0.61,0.6,0.88,0.36,0.0
2020-09-02 21:15:46,0.66,0.38,0.61,0.5,0.91,0.39,0.0
2020-09-02 21:15:47,0.66,0.38,0.61,0.53,0.94,0.35,0.0
2020-09-02 21:15:48,0.66,0.38,0.61,0.54,0.9,0.35,0.0
2020-09-02 21:15:50,0.66,0.38,0.61,0.51,0.92,0.38,0.0
2020-09-02 21:15:51,0.66,0.38,0.61,0.58,0.88,0.38,0.0
2020-09-02 21:15:52,0.66,0.38,0.61,0.5,0.9,0.36,0.0
2020-09-02 21:15:53,0.66,0.38,0.61,0.5,0.87,0.38,0.0
2020-09-02 21:15:54,0.66,0.38,0.61,0.83,0.9,0.41,0.0
2020-09-02 21:15:55,0.66,0.38,0.61,0.59,0.87,0.41,0.0
2020-09-02 21:15:56,0.66,0.38,0.61,0.55,0.9,0.33,0.0
2020-09-02 21:15:58,0.66,0.38,0.61,0.51,0.91,0.36,0.0
2020-09-02 21:15:59,0.66,0.38,0.61,0.57,0.89,0.35,0.0
2020-09-02 21:16:00,0.66,0.38,0.61,0.55,0.85,0.36,0.0
2020-09-02 21:16:01,0.66,0.38,0.61,0.5,0.88,0.35,0.0
2020-09-02 21:16:02,0.66,0.38,0.61,0.55,0.88,0.38,0.0
2020-09-02 21:16:03,0.66,0.38,0.61,0.51,0.86,0.4,0.0
2020-09-02 21:16:04,0.66,0.38,0.61,0.61,0.88,0.47,0.0
2020-09-02 21:16:05,0.66,0.38,0.61,0.56,0.84,0.48,0.0
2020-09-02 21:16:07,0.66,0.38,0.61,0.58,0.89,0.39,0.0
2020-09-02 21:16:08,0.66,0.38,0.61,0.5,0.9,0.38,0.0
2020-09-02 21:16:09,0.65,0.38,0.61,0.55,0.9,0.53,0.0
2020-09-02 21:16:10,0.65,0.39,0.61,0.38,0.95,0.22,0.0
2020-09-02 21:16:11,0.65,0.39,0.61,0.6,0.9,0.51,0.0
2020-09-02 21:16:12,0.65,0.38,0.61,0.49,0.91,0.35,0.0
2020-09-02 21:16:13,0.65,0.39,0.61,0.49,0.9,0.42,0.0
2020-09-02 21:16:15,0.65,0.39,0.61,0.56,0.88,0.39,0.0
2020-09-02 21:16:16,0.65,0.39,0.61,0.48,0.92,0.36,0.0
2020-09-02 21:16:17,0.65,0.39,0.61,0.62,0.89,0.44,0.0
2020-09-02 21:16:18,0.66,0.38,0.61,0.86,0.8,0.71,0.0
2020-09-02 21:16:19,0.65,0.38,0.61,0.55,0.85,0.35,0.0
2020-09-02 21:16:20,0.65,0.38,0.61,0.63,0.84,0.36,0.0
2020-09-02 21:16:21,0.65,0.38,0.61,0.55,0.89,0.38,0.0
2020-09-02 21:16:22,0.65,0.38,0.61,0.55,0.84,0.34,0.0
2020-09-02 21:16:24,0.65,0.38,0.61,0.55,0.85,0.33,0.0
2020-09-02 21:16:25,0.65,0.38,0.61,0.54,0.88,0.37,0.0
2020-09-02 21:16:26,0.65,0.38,0.61,0.59,0.86,0.4,0.0
2020-09-02 21:16:27,0.65,0.38,0.62,0.54,0.84,0.32,0.0
2020-09-02 21:16:28,0.65,0.38,0.62,0.54,0.87,0.3,0.0
2020-09-02 21:16:29,0.65,0.38,0.61,0.69,0.84,0.52,0.0
2020-09-02 21:16:30,0.65,0.38,0.62,0.54,0.87,0.34,0.0
2020-09-02 21:16:31,0.65,0.38,0.62,0.55,0.88,0.4,0.0
2020-09-02 21:16:33,0.65,0.38,0.62,0.6,0.89,0.42,0.0
2020-09-02 21:16:34,0.65,0.38,0.62,0.58,0.89,0.35,0.0
2020-09-02 21:16:35,0.65,0.38,0.62,0.57,0.85,0.35,0.0
2020-09-02 21:16:36,0.65,0.38,0.62,0.56,0.87,0.29,0.0
2020-09-02 21:16:37,0.65,0.38,0.62,0.57,0.85,0.38,0.0
2020-09-02 21:16:38,0.65,0.38,0.61,0.57,0.88,0.35,0.0
2020-09-02 21:16:39,0.65,0.38,0.61,0.59,0.86,0.34,0.0
2020-09-02 21:16:40,0.65,0.38,0.61,0.54,0.89,0.34,0.0
2020-09-02 21:16:42,0.65,0.38,0.62,0.63,0.88,0.5,0.0
2020-09-02 21:16:43,0.65,0.38,0.62,0.52,0.92,0.35,0.0
2020-09-02 21:16:44,0.65,0.38,0.62,0.57,0.87,0.35,0.0
2020-09-02 21:16:45,0.65,0.38,0.62,0.6,0.83,0.41,0.0
2020-09-02 21:16:46,0.65,0.38,0.62,0.56,0.94,0.42,0.0
2020-09-02 21:16:47,0.65,0.38,0.61,0.56,0.74,0.58,0.0
2020-09-02 21:16:48,0.65,0.38,0.61,0.77,0.83,0.33,0.0
2020-09-02 21:16:50,0.65,0.38,0.62,0.58,0.84,0.34,0.0
2020-09-02 21:16:51,0.65,0.38,0.62,0.57,0.84,0.32,0.0
2020-09-02 21:16:52,0.65,0.38,0.62,0.59,0.86,0.35,0.0
2020-09-02 21:16:53,0.65,0.38,0.62,0.59,0.84,0.31,0.0
2020-09-02 21:16:54,0.65,0.38,0.62,0.57,0.86,0.35,0.0
2020-09-02 21:16:55,0.65,0.38,0.62,0.58,0.86,0.34,0.0
2020-09-02 21:16:56,0.65,0.38,0.62,0.49,0.91,0.55,0.0
2020-09-02 21:16:58,0.65,0.38,0.62,0.65,0.85,0.4,0.0
2020-09-02 21:16:59,0.65,0.38,0.62,0.52,0.9,0.42,0.0
2020-09-02 21:17:00,0.65,0.38,0.62,0.63,0.89,0.37,0.0
2020-09-02 21:17:01,0.65,0.38,0.62,0.56,0.91,0.37,0.0
2020-09-02 21:17:02,0.65,0.38,0.62,0.49,0.87,0.34,0.0
2020-09-02 21:17:03,0.65,0.38,0.62,0.51,0.91,0.33,0.0
2020-09-02 21:17:04,0.65,0.38,0.62,0.53,0.89,0.36,0.0
2020-09-02 21:17:05,0.65,0.38,0.62,0.6,0.85,0.33,0.0
2020-09-02 21:17:07,0.65,0.38,0.62,0.57,0.87,0.35,0.0
2020-09-02 21:17:08,0.65,0.38,0.62,0.58,0.85,0.29,0.0
2020-09-02 21:17:09,0.65,0.38,0.62,0.58,0.87,0.3,0.0
2020-09-02 21:17:10,0.65,0.38,0.62,0.56,0.87,0.31,0.0
2020-09-02 21:17:11,0.65,0.38,0.62,0.57,0.88,0.32,0.0
2020-09-02 21:17:12,0.65,0.38,0.62,0.56,0.86,0.31,0.0
2020-09-02 21:17:13,0.65,0.38,0.62,0.55,0.86,0.35,0.0
2020-09-02 21:17:15,0.65,0.38,0.62,0.5,0.91,0.33,0.0
2020-09-02 21:17:16,0.65,0.38,0.62,0.54,0.89,0.35,0.0
2020-09-02 21:17:17,0.65,0.38,0.62,0.5,0.91,0.37,0.0
2020-09-02 21:17:18,0.65,0.38,0.62,0.64,0.87,0.59,0.0
2020-09-02 21:17:19,0.65,0.38,0.62,0.57,0.88,0.42,0.0
2020-09-02 21:17:20,0.65,0.38,0.62,0.55,0.88,0.37,0.0
2020-09-02 21:17:21,0.65,0.38,0.62,0.58,0.88,0.34,0.0
2020-09-02 21:17:23,0.65,0.38,0.62,0.53,0.89,0.33,0.0
2020-09-02 21:17:24,0.65,0.38,0.62,0.58,0.82,0.32,0.0
2020-09-02 21:17:25,0.65,0.38,0.62,0.56,0.81,0.3,0.0
2020-09-02 21:17:26,0.65,0.38,0.62,0.66,0.86,0.41,0.0
2020-09-02 21:17:27,0.65,0.38,0.62,0.53,0.89,0.34,0.0
2020-09-02 21:17:28,0.65,0.38,0.62,0.55,0.85,0.34,0.0
2020-09-02 21:17:29,0.65,0.38,0.62,0.55,0.84,0.35,0.0
2020-09-02 21:17:30,0.65,0.38,0.62,0.47,0.87,0.4,0.0
2020-09-02 21:17:32,0.65,0.38,0.62,0.56,0.87,0.36,0.0
2020-09-02 21:17:33,0.65,0.38,0.62,0.56,0.85,0.38,0.0
2020-09-02 21:17:34,0.65,0.38,0.62,0.55,0.88,0.35,0.0
2020-09-02 21:17:35,0.65,0.38,0.62,0.48,0.87,0.31,0.0
2020-09-02 21:17:36,0.65,0.38,0.62,0.53,0.89,0.36,0.0
2020-09-02 21:17:37,0.65,0.38,0.62,0.56,0.87,0.36,0.0
2020-09-02 21:17:38,0.65,0.38,0.62,0.53,0.88,0.31,0.0
2020-09-02 21:17:40,0.65,0.38,0.62,0.6,0.85,0.3,0.0
2020-09-02 21:17:41,0.65,0.38,0.62,0.53,0.87,0.36,0.0
2020-09-02 21:17:42,0.65,0.38,0.62,0.53,0.88,0.31,0.0
2020-09-02 21:17:43,0.65,0.38,0.62,0.57,0.85,0.36,0.0
2020-09-02 21:17:44,0.65,0.38,0.62,0.51,0.88,0.33,0.0
2020-09-02 21:17:45,0.65,0.38,0.62,0.56,0.85,0.33,0.0
2020-09-02 21:17:46,0.65,0.38,0.62,0.5,0.87,0.32,0.0
2020-09-02 21:17:47,0.65,0.38,0.62,0.5,0.88,0.33,0.0
2020-09-02 21:17:49,0.65,0.38,0.62,0.56,0.88,0.35,0.0
2020-09-02 21:17:50,0.65,0.38,0.62,0.51,0.86,0.34,0.0
2020-09-02 21:17:51,0.65,0.38,0.62,0.52,0.87,0.34,0.0
2020-09-02 21:17:52,0.65,0.38,0.62,0.53,0.88,0.33,0.0
2020-09-02 21:17:53,0.65,0.38,0.62,0.45,0.9,0.34,0.0
2020-09-02 21:17:54,0.65,0.38,0.62,0.55,0.86,0.37,0.0
2020-09-02 21:17:55,0.65,0.38,0.62,0.57,0.86,0.34,0.0
2020-09-02 21:17:57,0.65,0.38,0.62,0.51,0.89,0.34,0.0
2020-09-02 21:17:58,0.65,0.38,0.62,0.62,0.86,0.38,0.0
2020-09-02 21:17:59,0.65,0.38,0.62,0.52,0.89,0.32,0.0
2020-09-02 21:18:00,0.65,0.38,0.62,0.49,0.88,0.35,0.0
2020-09-02 21:18:01,0.65,0.38,0.62,0.53,0.88,0.34,0.0
2020-09-02 21:18:02,0.65,0.38,0.62,0.49,0.9,0.33,0.0
2020-09-02 21:18:03,0.65,0.38,0.62,0.5,0.89,0.35,0.0
2020-09-02 21:18:04,0.65,0.38,0.62,0.55,0.88,0.36,0.0
2020-09-02 21:18:06,0.65,0.38,0.62,0.45,0.93,0.34,0.0
2020-09-02 21:18:07,0.65,0.38,0.62,0.5,0.89,0.37,0.0
2020-09-02 21:18:08,0.65,0.37,0.62,0.46,0.91,0.33,0.0
2020-09-02 21:18:09,0.65,0.38,0.62,0.46,0.92,0.36,0.0
2020-09-02 21:18:10,0.65,0.37,0.62,0.49,0.93,0.36,0.0
2020-09-02 21:18:11,0.65,0.37,0.62,0.47,0.9,0.35,0.0
2020-09-02 21:18:12,0.65,0.38,0.62,0.46,0.84,0.33,0.0
2020-09-02 21:18:14,0.65,0.38,0.62,0.59,0.91,0.33,0.0
2020-09-02 21:18:15,0.65,0.38,0.62,0.48,0.86,0.38,0.0
2020-09-02 21:18:16,0.65,0.38,0.62,0.57,0.86,0.31,0.0
2020-09-02 21:18:17,0.65,0.37,0.62,0.47,0.91,0.38,0.0
2020-09-02 21:18:18,0.65,0.37,0.62,0.51,0.92,0.38,0.0
2020-09-02 21:18:19,0.65,0.37,0.62,0.52,0.89,0.31,0.0
2020-09-02 21:18:20,0.65,0.38,0.62,0.49,0.89,0.31,0.0
2020-09-02 21:18:21,0.65,0.37,0.62,0.53,0.9,0.37,0.0
2020-09-02 21:18:23,0.65,0.37,0.62,0.48,0.94,0.41,0.0
2020-09-02 21:18:24,0.65,0.37,0.62,0.62,0.87,0.48,0.0
2020-09-02 21:18:25,0.65,0.37,0.62,0.77,0.87,0.69,0.0
2020-09-02 21:18:26,0.65,0.38,0.62,0.49,0.88,0.38,0.0
2020-09-02 21:18:27,0.65,0.38,0.62,0.56,0.86,0.33,0.0
2020-09-02 21:18:28,0.65,0.38,0.62,0.54,0.85,0.34,0.0
2020-09-02 21:18:29,0.65,0.38,0.62,0.55,0.88,0.33,0.0
2020-09-02 21:18:30,0.65,0.38,0.62,0.46,0.89,0.33,0.0
2020-09-02 21:18:32,0.65,0.38,0.62,0.57,0.88,0.37,0.0
2020-09-02 21:18:33,0.65,0.38,0.62,0.51,0.88,0.32,0.0
2020-09-02 21:18:34,0.65,0.38,0.62,0.52,0.85,0.35,0.0
2020-09-02 21:18:35,0.65,0.38,0.62,0.61,0.84,0.35,0.0
2020-09-02 21:18:36,0.65,0.38,0.62,0.47,0.89,0.32,0.0
2020-09-02 21:18:37,0.65,0.38,0.62,0.61,0.85,0.4,0.0
2020-09-02 21:18:38,0.65,0.38,0.62,0.62,0.83,0.44,0.0
2020-09-02 21:18:39,0.65,0.38,0.62,0.8,0.93,0.43,0.0
2020-09-02 21:18:41,0.65,0.38,0.62,0.55,0.88,0.4,0.0
2020-09-02 21:18:42,0.65,0.38,0.62,0.55,0.89,0.39,0.0
2020-09-02 21:18:43,0.65,0.38,0.62,0.58,0.9,0.49,0.0
2020-09-02 21:18:44,0.65,0.38,0.62,0.51,0.88,0.65,0.0
2020-09-02 21:18:45,0.65,0.37,0.62,0.6,0.92,0.43,0.0
2020-09-02 21:18:46,0.65,0.38,0.62,0.76,0.83,0.55,0.0
2020-09-02 21:18:47,0.65,0.37,0.62,0.77,0.88,0.6,0.0
2020-09-02 21:18:48,0.65,0.37,0.62,0.75,0.94,0.6,0.0
2020-09-02 21:18:50,0.65,0.38,0.62,0.59,0.92,0.39,0.0
2020-09-02 21:18:51,0.66,0.39,0.61,1.37,1.62,0.64,0.0
2020-09-02 21:18:52,0.66,0.38,0.6,1.76,0.7,1.25,0.0
2020-09-02 21:18:53,0.66,0.38,0.62,0.95,0.83,0.71,0.0
2020-09-02 21:18:54,0.65,0.37,0.62,0.8,0.85,0.61,0.0
2020-09-02 21:18:55,0.65,0.37,0.62,0.62,0.93,0.78,0.0
2020-09-02 21:18:56,0.65,0.37,0.62,0.6,0.99,0.53,0.0
2020-09-02 21:18:58,0.65,0.37,0.62,0.59,0.97,0.45,0.0
2020-09-02 21:18:59,0.65,0.38,0.62,0.74,0.89,0.62,0.0
2020-09-02 21:19:00,0.65,0.38,0.62,0.57,0.87,0.38,0.0
2020-09-02 21:19:01,0.65,0.38,0.62,0.44,0.9,0.33,0.0
2020-09-02 21:19:02,0.65,0.37,0.62,1.08,0.86,0.68,0.0
2020-09-02 21:19:03,0.65,0.37,0.62,0.92,0.84,0.38,0.0
2020-09-02 21:19:04,0.65,0.37,0.62,0.57,0.88,0.4,0.0
2020-09-02 21:19:05,0.65,0.37,0.62,0.67,0.88,0.62,0.0
2020-09-02 21:19:07,0.65,0.37,0.62,0.66,0.93,0.5,0.0
2020-09-02 21:19:08,0.65,0.37,0.62,0.55,0.92,0.41,0.0
2020-09-02 21:19:09,0.65,0.37,0.62,0.61,0.91,0.41,0.0
2020-09-02 21:19:10,0.65,0.37,0.62,0.71,0.87,0.52,0.0
2020-09-02 21:19:11,0.65,0.37,0.62,0.66,0.89,0.51,0.0
2020-09-02 21:19:12,0.65,0.37,0.62,0.5,0.92,0.41,0.0
2020-09-02 21:19:13,0.65,0.37,0.62,0.47,0.93,0.34,0.0
2020-09-02 21:19:15,0.65,0.37,0.62,0.52,0.91,0.37,0.0
2020-09-02 21:19:16,0.65,0.37,0.62,0.56,0.86,0.34,0.0
2020-09-02 21:19:17,0.65,0.37,0.62,0.61,0.87,0.44,0.0
2020-09-02 21:19:18,0.65,0.37,0.62,0.61,0.87,0.45,0.0
2020-09-02 21:19:19,0.65,0.37,0.62,0.55,0.87,0.33,0.0
2020-09-02 21:19:20,0.65,0.37,0.62,0.54,0.87,0.41,0.0
2020-09-02 21:19:21,0.65,0.37,0.62,0.58,0.87,0.31,0.0
2020-09-02 21:19:22,0.65,0.37,0.62,0.51,0.84,0.34,0.0
2020-09-02 21:19:24,0.65,0.37,0.62,0.47,0.91,0.36,0.0
2020-09-02 21:19:25,0.65,0.37,0.62,0.55,0.85,0.33,0.0
2020-09-02 21:19:26,0.65,0.37,0.62,0.51,0.89,0.33,0.0
2020-09-02 21:19:27,0.65,0.37,0.62,0.54,0.86,0.35,0.0
2020-09-02 21:19:28,0.65,0.37,0.62,0.59,0.82,0.37,0.0
2020-09-02 21:19:29,0.65,0.37,0.62,0.59,0.9,0.45,0.0
2020-09-02 21:19:30,0.65,0.37,0.62,0.59,0.85,0.39,0.0
2020-09-02 21:19:31,0.65,0.37,0.62,0.51,0.86,0.31,0.0
2020-09-02 21:19:33,0.65,0.37,0.62,0.52,0.88,0.31,0.0
2020-09-02 21:19:34,0.65,0.37,0.62,0.54,0.88,0.38,0.0
2020-09-02 21:19:35,0.65,0.37,0.62,0.54,0.89,0.34,0.0
2020-09-02 21:19:36,0.65,0.37,0.62,0.5,0.85,0.35,0.0
2020-09-02 21:19:37,0.65,0.37,0.62,0.57,0.86,0.3,0.0
2020-09-02 21:19:38,0.65,0.37,0.62,0.53,0.86,0.31,0.0
2020-09-02 21:19:39,0.65,0.37,0.62,0.48,0.87,0.31,0.0
2020-09-02 21:19:41,0.65,0.37,0.62,0.54,0.83,0.3,0.0
2020-09-02 21:19:42,0.65,0.37,0.62,0.53,0.87,0.31,0.0
2020-09-02 21:19:43,0.65,0.37,0.62,0.53,0.87,0.31,0.0
2020-09-02 21:19:44,0.65,0.37,0.62,0.51,0.87,0.33,0.0
2020-09-02 21:19:45,0.65,0.37,0.62,0.53,0.87,0.32,0.0
2020-09-02 21:19:46,0.65,0.37,0.62,0.51,0.85,0.33,0.0
2020-09-02 21:19:47,0.65,0.37,0.62,0.47,0.86,0.33,0.0
2020-09-02 21:19:48,0.65,0.37,0.62,0.44,0.92,0.35,0.0
2020-09-02 21:19:50,0.65,0.37,0.62,0.5,0.88,0.33,0.0
2020-09-02 21:19:51,0.65,0.37,0.62,0.52,0.88,0.33,0.0
2020-09-02 21:19:52,0.65,0.37,0.62,0.51,0.9,0.34,0.0
2020-09-02 21:19:53,0.65,0.37,0.62,0.5,0.91,0.35,0.0
2020-09-02 21:19:54,0.65,0.37,0.62,0.51,0.86,0.32,0.0
2020-09-02 21:19:55,0.65,0.37,0.62,0.53,0.88,0.32,0.0
2020-09-02 21:19:56,0.65,0.37,0.62,0.76,0.86,0.68,0.0
2020-09-02 21:19:58,0.65,0.37,0.62,0.44,0.89,0.3,0.0
2020-09-02 21:19:59,0.65,0.37,0.62,0.54,0.87,0.41,0.0
2020-09-02 21:20:00,0.65,0.37,0.62,0.51,0.89,0.32,0.0
2020-09-02 21:20:01,0.65,0.37,0.62,0.5,0.87,0.34,0.0
2020-09-02 21:20:02,0.65,0.37,0.62,0.55,0.88,0.41,0.0
2020-09-02 21:20:03,0.65,0.37,0.62,0.44,0.91,0.29,0.0
2020-09-02 21:20:04,0.65,0.37,0.62,0.56,0.86,0.34,0.0
2020-09-02 21:20:05,0.65,0.37,0.62,0.48,0.87,0.34,0.0
2020-09-02 21:20:07,0.65,0.37,0.62,0.56,0.84,0.68,0.0
2020-09-02 21:20:08,0.65,0.37,0.62,0.51,0.85,0.28,0.0
2020-09-02 21:20:09,0.65,0.37,0.62,0.46,0.88,0.27,0.0
2020-09-02 21:20:10,0.65,0.37,0.62,0.55,0.9,0.37,0.0
2020-09-02 21:20:11,0.65,0.38,0.62,0.6,0.87,0.4,0.0
2020-09-02 21:20:12,0.65,0.37,0.62,0.68,0.93,0.47,0.0
2020-09-02 21:20:13,0.65,0.37,0.62,0.53,0.86,0.32,0.0
2020-09-02 21:20:14,0.65,0.37,0.62,1.0,0.82,0.43,0.0
2020-09-02 21:20:16,0.65,0.37,0.62,0.57,0.83,0.38,0.0
2020-09-02 21:20:17,0.65,0.37,0.62,0.61,0.86,0.31,0.0
2020-09-02 21:20:18,0.65,0.37,0.62,0.47,0.91,0.31,0.0
2020-09-02 21:20:19,0.65,0.37,0.62,0.48,0.88,0.32,0.0
2020-09-02 21:20:20,0.65,0.37,0.62,0.54,0.88,0.38,0.0
2020-09-02 21:20:21,0.65,0.37,0.62,0.51,0.87,0.33,0.0
2020-09-02 21:20:22,0.65,0.37,0.62,0.51,0.82,0.32,0.0
2020-09-02 21:20:23,0.65,0.37,0.62,0.56,0.84,0.31,0.0
2020-09-02 21:20:25,0.65,0.37,0.62,0.55,0.87,0.35,0.0
2020-09-02 21:20:26,0.65,0.37,0.62,0.5,0.88,0.33,0.0
2020-09-02 21:20:27,0.65,0.37,0.62,0.51,0.88,0.34,0.0
2020-09-02 21:20:28,0.65,0.37,0.62,0.53,0.85,0.33,0.0
2020-09-02 21:20:29,0.65,0.37,0.62,0.52,0.87,0.31,0.0
2020-09-02 21:20:30,0.65,0.37,0.62,0.52,0.85,0.36,0.0
2020-09-02 21:20:31,0.65,0.37,0.62,0.6,0.82,0.46,0.0
2020-09-02 21:20:33,0.65,0.37,0.62,0.6,0.87,0.46,0.0
2020-09-02 21:20:34,0.65,0.37,0.62,0.53,0.87,0.41,0.0
2020-09-02 21:20:35,0.65,0.37,0.62,0.55,0.87,0.33,0.0
2020-09-02 21:20:36,0.65,0.37,0.62,0.5,0.87,0.31,0.0
2020-09-02 21:20:37,0.65,0.37,0.62,0.52,0.87,0.35,0.0
2020-09-02 21:20:38,0.65,0.37,0.62,0.56,0.84,0.31,0.0
2020-09-02 21:20:39,0.65,0.37,0.62,0.51,0.87,0.34,0.0
2020-09-02 21:20:40,0.65,0.37,0.62,0.55,0.87,0.33,0.0
2020-09-02 21:20:42,0.65,0.37,0.62,0.5,0.87,0.33,0.0
2020-09-02 21:20:43,0.65,0.37,0.62,0.53,0.87,0.35,0.0
2020-09-02 21:20:44,0.65,0.37,0.62,0.49,0.89,0.3,0.0
2020-09-02 21:20:45,0.65,0.37,0.62,0.55,0.87,0.32,0.0
2020-09-02 21:20:46,0.65,0.37,0.62,0.54,0.85,0.33,0.0
