date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-19 22:48:40,0.0,0.0,0.0,0.21,0.85,0.13,"['2020-09-19 22:48:40', 0.0, 0.0, 0.0, 0.21, 0.85, 0.13, [...]]"
2020-09-19 22:48:41,0.0,0.0,0.0,0.22,0.89,0.15,"['2020-09-19 22:48:41', 0.0, 0.0, 0.0, 0.22, 0.89, 0.15, [...]]"
2020-09-19 22:48:41,0.0,0.0,0.0,0.22,0.9,0.15,"['2020-09-19 22:48:41', 0.0, 0.0, 0.0, 0.22, 0.9, 0.15, [...]]"
2020-09-19 22:48:42,0.0,0.0,0.0,0.22,0.9,0.15,"['2020-09-19 22:48:42', 0.0, 0.0, 0.0, 0.22, 0.9, 0.15, [...]]"
2020-09-19 22:48:43,0.0,0.0,0.0,0.23,0.88,0.1,"['2020-09-19 22:48:43', 0.0, 0.0, 0.0, 0.23, 0.88, 0.1, [...]]"
2020-09-19 22:48:44,0.0,0.0,0.0,0.2,0.87,0.15,"['2020-09-19 22:48:44', 0.0, 0.0, 0.0, 0.2, 0.87, 0.15, [...]]"
2020-09-19 22:48:44,0.0,0.0,0.0,0.2,0.87,0.15,"['2020-09-19 22:48:44', 0.0, 0.0, 0.0, 0.2, 0.87, 0.15, [...]]"
2020-09-19 22:48:45,0.0,0.0,0.0,0.2,0.85,0.13,"['2020-09-19 22:48:45', 0.0, 0.0, 0.0, 0.2, 0.85, 0.13, [...]]"
2020-09-19 22:48:46,0.0,0.0,0.0,0.21,0.89,0.13,"['2020-09-19 22:48:46', 0.0, 0.0, 0.0, 0.21, 0.89, 0.13, [...]]"
2020-09-19 22:48:47,0.0,0.0,0.0,0.21,0.89,0.13,"['2020-09-19 22:48:47', 0.0, 0.0, 0.0, 0.21, 0.89, 0.13, [...]]"
2020-09-19 22:48:47,0.0,0.0,0.0,0.34,1.07,0.43,"['2020-09-19 22:48:47', 0.0, 0.0, 0.0, 0.34, 1.07, 0.43, [...]]"
2020-09-19 22:48:48,0.0,0.0,0.0,0.34,0.9,0.19,"['2020-09-19 22:48:48', 0.0, 0.0, 0.0, 0.34, 0.9, 0.19, [...]]"
2020-09-19 22:48:49,0.0,0.0,0.0,0.32,0.9,0.19,"['2020-09-19 22:48:49', 0.0, 0.0, 0.0, 0.32, 0.9, 0.19, [...]]"
2020-09-19 22:48:50,0.0,0.0,0.0,0.26,0.78,0.31,"['2020-09-19 22:48:50', 0.0, 0.0, 0.0, 0.26, 0.78, 0.31, [...]]"
2020-09-19 22:48:50,0.0,0.0,0.0,0.26,0.78,0.31,"['2020-09-19 22:48:50', 0.0, 0.0, 0.0, 0.26, 0.78, 0.31, [...]]"
2020-09-19 22:48:51,0.0,0.0,0.0,0.23,0.85,0.15,"['2020-09-19 22:48:51', 0.0, 0.0, 0.0, 0.23, 0.85, 0.15, [...]]"
2020-09-19 22:48:52,0.0,0.0,0.0,0.25,0.87,0.1,"['2020-09-19 22:48:52', 0.0, 0.0, 0.0, 0.25, 0.87, 0.1, [...]]"
2020-09-19 22:48:52,0.0,0.0,0.0,0.25,0.87,0.1,"['2020-09-19 22:48:52', 0.0, 0.0, 0.0, 0.25, 0.87, 0.1, [...]]"
2020-09-19 22:48:53,0.0,0.0,0.0,0.18,0.9,0.16,"['2020-09-19 22:48:53', 0.0, 0.0, 0.0, 0.18, 0.9, 0.16, [...]]"
2020-09-19 22:48:54,0.0,0.0,0.0,0.22,0.87,0.14,"['2020-09-19 22:48:54', 0.0, 0.0, 0.0, 0.22, 0.87, 0.14, [...]]"
2020-09-19 22:48:55,0.0,0.0,0.0,0.22,0.87,0.14,"['2020-09-19 22:48:55', 0.0, 0.0, 0.0, 0.22, 0.87, 0.14, [...]]"
2020-09-19 22:48:55,0.0,0.0,0.0,0.26,0.94,0.18,"['2020-09-19 22:48:55', 0.0, 0.0, 0.0, 0.26, 0.94, 0.18, [...]]"
2020-09-19 22:48:56,0.0,0.0,0.0,0.26,0.87,0.16,"['2020-09-19 22:48:56', 0.0, 0.0, 0.0, 0.26, 0.87, 0.16, [...]]"
2020-09-19 22:48:57,0.0,0.0,0.0,0.21,0.87,0.16,"['2020-09-19 22:48:57', 0.0, 0.0, 0.0, 0.21, 0.87, 0.16, [...]]"
2020-09-19 22:48:58,0.0,0.0,0.0,0.3,0.93,0.17,"['2020-09-19 22:48:58', 0.0, 0.0, 0.0, 0.3, 0.93, 0.17, [...]]"
2020-09-19 22:48:58,0.0,0.0,0.0,0.3,0.93,0.17,"['2020-09-19 22:48:58', 0.0, 0.0, 0.0, 0.3, 0.93, 0.17, [...]]"
2020-09-19 22:48:59,0.0,0.0,0.0,0.25,0.95,0.21,"['2020-09-19 22:48:59', 0.0, 0.0, 0.0, 0.25, 0.95, 0.21, [...]]"
2020-09-19 22:49:00,0.0,0.0,0.0,0.2,0.84,0.14,"['2020-09-19 22:49:00', 0.0, 0.0, 0.0, 0.2, 0.84, 0.14, [...]]"
2020-09-19 22:49:00,0.0,0.0,0.0,0.2,0.84,0.14,"['2020-09-19 22:49:00', 0.0, 0.0, 0.0, 0.2, 0.84, 0.14, [...]]"
2020-09-19 22:49:01,0.0,0.0,0.0,0.21,0.87,0.15,"['2020-09-19 22:49:01', 0.0, 0.0, 0.0, 0.21, 0.87, 0.15, [...]]"
2020-09-19 22:49:02,0.0,0.0,0.0,0.21,0.89,0.17,"['2020-09-19 22:49:02', 0.0, 0.0, 0.0, 0.21, 0.89, 0.17, [...]]"
2020-09-19 22:49:03,0.0,0.0,0.0,0.21,0.89,0.17,"['2020-09-19 22:49:03', 0.0, 0.0, 0.0, 0.21, 0.89, 0.17, [...]]"
2020-09-19 22:49:03,0.0,0.0,0.0,0.27,0.88,0.16,"['2020-09-19 22:49:03', 0.0, 0.0, 0.0, 0.27, 0.88, 0.16, [...]]"
2020-09-19 22:49:04,0.0,0.0,0.0,0.27,0.88,0.16,"['2020-09-19 22:49:04', 0.0, 0.0, 0.0, 0.27, 0.88, 0.16, [...]]"
2020-09-19 22:49:05,0.0,0.0,0.0,0.19,0.89,0.16,"['2020-09-19 22:49:05', 0.0, 0.0, 0.0, 0.19, 0.89, 0.16, [...]]"
2020-09-19 22:49:05,0.0,0.0,0.0,0.21,0.82,0.13,"['2020-09-19 22:49:05', 0.0, 0.0, 0.0, 0.21, 0.82, 0.13, [...]]"
2020-09-19 22:49:06,0.0,0.0,0.0,0.21,0.82,0.13,"['2020-09-19 22:49:06', 0.0, 0.0, 0.0, 0.21, 0.82, 0.13, [...]]"
2020-09-19 22:49:07,0.0,0.0,0.0,0.19,0.88,0.13,"['2020-09-19 22:49:07', 0.0, 0.0, 0.0, 0.19, 0.88, 0.13, [...]]"
2020-09-19 22:49:08,0.0,0.0,0.0,0.19,0.89,0.16,"['2020-09-19 22:49:08', 0.0, 0.0, 0.0, 0.19, 0.89, 0.16, [...]]"
2020-09-19 22:49:08,0.0,0.0,0.0,0.54,0.89,0.16,"['2020-09-19 22:49:08', 0.0, 0.0, 0.0, 0.54, 0.89, 0.16, [...]]"
2020-09-19 22:49:09,0.0,0.0,0.0,0.21,0.84,0.15,"['2020-09-19 22:49:09', 0.0, 0.0, 0.0, 0.21, 0.84, 0.15, [...]]"
2020-09-19 22:49:10,0.0,0.0,0.0,0.21,0.84,0.47,"['2020-09-19 22:49:10', 0.0, 0.0, 0.0, 0.21, 0.84, 0.47, [...]]"
2020-09-19 22:49:11,0.0,0.0,0.0,0.26,0.85,0.47,"['2020-09-19 22:49:11', 0.0, 0.0, 0.0, 0.26, 0.85, 0.47, [...]]"
2020-09-19 22:49:11,0.0,0.0,0.0,0.24,0.84,0.16,"['2020-09-19 22:49:11', 0.0, 0.0, 0.0, 0.24, 0.84, 0.16, [...]]"
2020-09-19 22:49:12,0.0,0.0,0.0,0.24,0.84,0.16,"['2020-09-19 22:49:12', 0.0, 0.0, 0.0, 0.24, 0.84, 0.16, [...]]"
2020-09-19 22:49:13,0.0,0.0,0.0,0.23,0.85,0.14,"['2020-09-19 22:49:13', 0.0, 0.0, 0.0, 0.23, 0.85, 0.14, [...]]"
2020-09-19 22:49:13,0.0,0.0,0.0,0.23,0.88,0.15,"['2020-09-19 22:49:13', 0.0, 0.0, 0.0, 0.23, 0.88, 0.15, [...]]"
2020-09-19 22:49:14,0.0,0.0,0.0,0.2,0.88,0.15,"['2020-09-19 22:49:14', 0.0, 0.0, 0.0, 0.2, 0.88, 0.15, [...]]"
2020-09-19 22:49:15,0.0,0.0,0.0,0.21,0.84,0.15,"['2020-09-19 22:49:15', 0.0, 0.0, 0.0, 0.21, 0.84, 0.15, [...]]"
2020-09-19 22:49:16,0.0,0.0,0.0,0.21,0.84,0.48,"['2020-09-19 22:49:16', 0.0, 0.0, 0.0, 0.21, 0.84, 0.48, [...]]"
2020-09-19 22:49:16,0.0,0.0,0.0,0.23,0.87,0.48,"['2020-09-19 22:49:16', 0.0, 0.0, 0.0, 0.23, 0.87, 0.48, [...]]"
2020-09-19 22:49:17,0.0,0.0,0.0,0.18,0.88,0.15,"['2020-09-19 22:49:17', 0.0, 0.0, 0.0, 0.18, 0.88, 0.15, [...]]"
2020-09-19 22:49:18,0.0,0.0,0.0,0.18,0.88,0.15,"['2020-09-19 22:49:18', 0.0, 0.0, 0.0, 0.18, 0.88, 0.15, [...]]"
2020-09-19 22:49:19,0.0,0.0,0.0,0.2,0.87,0.14,"['2020-09-19 22:49:19', 0.0, 0.0, 0.0, 0.2, 0.87, 0.14, [...]]"
2020-09-19 22:49:19,0.0,0.0,0.0,0.25,0.88,0.11,"['2020-09-19 22:49:19', 0.0, 0.0, 0.0, 0.25, 0.88, 0.11, [...]]"
2020-09-19 22:49:20,0.0,0.0,0.0,0.25,0.88,0.11,"['2020-09-19 22:49:20', 0.0, 0.0, 0.0, 0.25, 0.88, 0.11, [...]]"
2020-09-19 22:49:21,0.0,0.0,0.0,0.19,0.9,0.15,"['2020-09-19 22:49:21', 0.0, 0.0, 0.0, 0.19, 0.9, 0.15, [...]]"
2020-09-19 22:49:21,0.0,0.0,0.0,0.19,0.9,0.13,"['2020-09-19 22:49:21', 0.0, 0.0, 0.0, 0.19, 0.9, 0.13, [...]]"
2020-09-19 22:49:22,0.0,0.0,0.0,0.23,0.85,0.13,"['2020-09-19 22:49:22', 0.0, 0.0, 0.0, 0.23, 0.85, 0.13, [...]]"
2020-09-19 22:49:23,0.0,0.0,0.0,0.33,1.0,0.22,"['2020-09-19 22:49:23', 0.0, 0.0, 0.0, 0.33, 1.0, 0.22, [...]]"
2020-09-19 22:49:24,0.0,0.0,0.0,0.33,1.0,0.22,"['2020-09-19 22:49:24', 0.0, 0.0, 0.0, 0.33, 1.0, 0.22, [...]]"
2020-09-19 22:49:24,0.0,0.0,0.0,0.2,0.88,0.2,"['2020-09-19 22:49:24', 0.0, 0.0, 0.0, 0.2, 0.88, 0.2, [...]]"
2020-09-19 22:49:25,0.0,0.0,0.0,0.25,0.87,0.13,"['2020-09-19 22:49:25', 0.0, 0.0, 0.0, 0.25, 0.87, 0.13, [...]]"
2020-09-19 22:49:26,0.0,0.0,0.0,0.25,0.87,0.13,"['2020-09-19 22:49:26', 0.0, 0.0, 0.0, 0.25, 0.87, 0.13, [...]]"
2020-09-19 22:49:26,0.0,0.0,0.0,0.19,0.85,0.14,"['2020-09-19 22:49:26', 0.0, 0.0, 0.0, 0.19, 0.85, 0.14, [...]]"
2020-09-19 22:49:27,0.0,0.0,0.0,0.19,0.85,0.18,"['2020-09-19 22:49:27', 0.0, 0.0, 0.0, 0.19, 0.85, 0.18, [...]]"
2020-09-19 22:49:28,0.0,0.0,0.0,0.23,0.86,0.18,"['2020-09-19 22:49:28', 0.0, 0.0, 0.0, 0.23, 0.86, 0.18, [...]]"
2020-09-19 22:49:29,0.0,0.0,0.0,0.21,0.81,0.12,"['2020-09-19 22:49:29', 0.0, 0.0, 0.0, 0.21, 0.81, 0.12, [...]]"
2020-09-19 22:49:29,0.0,0.0,0.0,0.21,0.81,0.19,"['2020-09-19 22:49:29', 0.0, 0.0, 0.0, 0.21, 0.81, 0.19, [...]]"
2020-09-19 22:49:30,0.0,0.0,0.0,0.24,0.91,0.19,"['2020-09-19 22:49:30', 0.0, 0.0, 0.0, 0.24, 0.91, 0.19, [...]]"
2020-09-19 22:49:31,0.0,0.0,0.0,0.21,0.8,0.15,"['2020-09-19 22:49:31', 0.0, 0.0, 0.0, 0.21, 0.8, 0.15, [...]]"
2020-09-19 22:49:32,0.0,0.0,0.0,0.21,0.8,0.15,"['2020-09-19 22:49:32', 0.0, 0.0, 0.0, 0.21, 0.8, 0.15, [...]]"
2020-09-19 22:49:32,0.0,0.0,0.0,0.3,0.86,0.16,"['2020-09-19 22:49:32', 0.0, 0.0, 0.0, 0.3, 0.86, 0.16, [...]]"
2020-09-19 22:49:33,0.0,0.0,0.0,0.2,0.77,0.2,"['2020-09-19 22:49:33', 0.0, 0.0, 0.0, 0.2, 0.77, 0.2, [...]]"
2020-09-19 22:49:34,0.0,0.0,0.0,0.2,0.77,0.2,"['2020-09-19 22:49:34', 0.0, 0.0, 0.0, 0.2, 0.77, 0.2, [...]]"
2020-09-19 22:49:34,0.0,0.0,0.0,0.21,0.88,0.17,"['2020-09-19 22:49:34', 0.0, 0.0, 0.0, 0.21, 0.88, 0.17, [...]]"
2020-09-19 22:49:35,0.0,0.0,0.0,0.21,0.85,0.18,"['2020-09-19 22:49:35', 0.0, 0.0, 0.0, 0.21, 0.85, 0.18, [...]]"
2020-09-19 22:49:36,0.0,0.0,0.0,0.19,0.85,0.18,"['2020-09-19 22:49:36', 0.0, 0.0, 0.0, 0.19, 0.85, 0.18, [...]]"
2020-09-19 22:49:37,0.0,0.0,0.0,0.28,0.81,0.18,"['2020-09-19 22:49:37', 0.0, 0.0, 0.0, 0.28, 0.81, 0.18, [...]]"
2020-09-19 22:49:38,0.0,0.0,0.0,0.28,0.9,0.16,"['2020-09-19 22:49:38', 0.0, 0.0, 0.0, 0.28, 0.9, 0.16, [...]]"
2020-09-19 22:49:38,0.0,0.0,0.0,0.25,0.9,0.16,"['2020-09-19 22:49:38', 0.0, 0.0, 0.0, 0.25, 0.9, 0.16, [...]]"
2020-09-19 22:49:39,0.0,0.0,0.0,0.2,0.86,0.13,"['2020-09-19 22:49:39', 0.0, 0.0, 0.0, 0.2, 0.86, 0.13, [...]]"
2020-09-19 22:49:40,0.0,0.0,0.0,0.2,0.86,0.19,"['2020-09-19 22:49:40', 0.0, 0.0, 0.0, 0.2, 0.86, 0.19, [...]]"
2020-09-19 22:49:40,0.0,0.0,0.0,0.22,0.89,0.19,"['2020-09-19 22:49:40', 0.0, 0.0, 0.0, 0.22, 0.89, 0.19, [...]]"
2020-09-19 22:49:41,0.0,0.0,0.0,0.2,0.81,0.13,"['2020-09-19 22:49:41', 0.0, 0.0, 0.0, 0.2, 0.81, 0.13, [...]]"
2020-09-19 22:49:42,0.0,0.0,0.0,0.2,0.81,0.13,"['2020-09-19 22:49:42', 0.0, 0.0, 0.0, 0.2, 0.81, 0.13, [...]]"
2020-09-19 22:49:43,0.0,0.0,0.0,0.19,0.85,0.13,"['2020-09-19 22:49:43', 0.0, 0.0, 0.0, 0.19, 0.85, 0.13, [...]]"
2020-09-19 22:49:43,0.0,0.0,0.0,0.2,0.9,0.17,"['2020-09-19 22:49:43', 0.0, 0.0, 0.0, 0.2, 0.9, 0.17, [...]]"
2020-09-19 22:49:44,0.0,0.0,0.0,0.2,0.9,0.17,"['2020-09-19 22:49:44', 0.0, 0.0, 0.0, 0.2, 0.9, 0.17, [...]]"
2020-09-19 22:49:45,0.0,0.0,0.0,0.21,0.8,0.12,"['2020-09-19 22:49:45', 0.0, 0.0, 0.0, 0.21, 0.8, 0.12, [...]]"
2020-09-19 22:49:46,0.0,0.0,0.0,0.15,0.82,0.12,"['2020-09-19 22:49:46', 0.0, 0.0, 0.0, 0.15, 0.82, 0.12, [...]]"
2020-09-19 22:49:46,0.0,0.0,0.0,0.15,0.82,0.12,"['2020-09-19 22:49:46', 0.0, 0.0, 0.0, 0.15, 0.82, 0.12, [...]]"
2020-09-19 22:49:47,0.0,0.0,0.0,0.23,0.88,0.17,"['2020-09-19 22:49:47', 0.0, 0.0, 0.0, 0.23, 0.88, 0.17, [...]]"
2020-09-19 22:49:48,0.0,0.0,0.0,0.23,0.85,0.1,"['2020-09-19 22:49:48', 0.0, 0.0, 0.0, 0.23, 0.85, 0.1, [...]]"
2020-09-19 22:49:49,0.0,0.0,0.0,0.23,0.85,0.1,"['2020-09-19 22:49:49', 0.0, 0.0, 0.0, 0.23, 0.85, 0.1, [...]]"
2020-09-19 22:49:49,0.0,0.0,0.0,0.21,0.95,0.16,"['2020-09-19 22:49:49', 0.0, 0.0, 0.0, 0.21, 0.95, 0.16, [...]]"
2020-09-19 22:49:50,0.0,0.0,0.0,0.21,0.95,0.15,"['2020-09-19 22:49:50', 0.0, 0.0, 0.0, 0.21, 0.95, 0.15, [...]]"
2020-09-19 22:49:51,0.0,0.0,0.0,0.24,0.9,0.15,"['2020-09-19 22:49:51', 0.0, 0.0, 0.0, 0.24, 0.9, 0.15, [...]]"
2020-09-19 22:49:52,0.0,0.0,0.0,0.52,0.93,0.13,"['2020-09-19 22:49:52', 0.0, 0.0, 0.0, 0.52, 0.93, 0.13, [...]]"
2020-09-19 22:49:52,0.0,0.0,0.0,0.52,0.93,0.21,"['2020-09-19 22:49:52', 0.0, 0.0, 0.0, 0.52, 0.93, 0.21, [...]]"
2020-09-19 22:49:53,0.0,0.0,0.0,0.27,0.97,0.21,"['2020-09-19 22:49:53', 0.0, 0.0, 0.0, 0.27, 0.97, 0.21, [...]]"
2020-09-19 22:49:54,0.0,0.0,0.0,0.24,0.85,0.1,"['2020-09-19 22:49:54', 0.0, 0.0, 0.0, 0.24, 0.85, 0.1, [...]]"
2020-09-19 22:49:55,0.0,0.0,0.0,0.24,0.85,0.1,"['2020-09-19 22:49:55', 0.0, 0.0, 0.0, 0.24, 0.85, 0.1, [...]]"
2020-09-19 22:49:55,0.0,0.0,0.0,0.64,1.14,0.38,"['2020-09-19 22:49:55', 0.0, 0.0, 0.0, 0.64, 1.14, 0.38, [...]]"
2020-09-19 22:49:56,0.0,0.0,0.0,0.16,0.85,0.15,"['2020-09-19 22:49:56', 0.0, 0.0, 0.0, 0.16, 0.85, 0.15, [...]]"
2020-09-19 22:49:57,0.0,0.0,0.0,0.16,0.85,0.15,"['2020-09-19 22:49:57', 0.0, 0.0, 0.0, 0.16, 0.85, 0.15, [...]]"
2020-09-19 22:49:58,0.0,0.0,0.0,0.49,0.84,0.17,"['2020-09-19 22:49:58', 0.0, 0.0, 0.0, 0.49, 0.84, 0.17, [...]]"
2020-09-19 22:49:58,0.0,0.0,0.0,0.24,0.89,0.14,"['2020-09-19 22:49:58', 0.0, 0.0, 0.0, 0.24, 0.89, 0.14, [...]]"
2020-09-19 22:49:59,0.0,0.0,0.0,0.24,0.89,0.14,"['2020-09-19 22:49:59', 0.0, 0.0, 0.0, 0.24, 0.89, 0.14, [...]]"
2020-09-19 22:50:00,0.0,0.0,0.0,0.22,0.87,0.74,"['2020-09-19 22:50:00', 0.0, 0.0, 0.0, 0.22, 0.87, 0.74, [...]]"
2020-09-19 22:50:01,0.0,0.0,0.0,0.22,0.92,0.13,"['2020-09-19 22:50:01', 0.0, 0.0, 0.0, 0.22, 0.92, 0.13, [...]]"
2020-09-19 22:50:01,0.0,0.0,0.0,0.27,0.92,0.13,"['2020-09-19 22:50:01', 0.0, 0.0, 0.0, 0.27, 0.92, 0.13, [...]]"
2020-09-19 22:50:02,0.0,0.0,0.0,0.23,0.89,0.18,"['2020-09-19 22:50:02', 0.0, 0.0, 0.0, 0.23, 0.89, 0.18, [...]]"
2020-09-19 22:50:03,0.0,0.0,0.0,0.23,0.89,0.13,"['2020-09-19 22:50:03', 0.0, 0.0, 0.0, 0.23, 0.89, 0.13, [...]]"
2020-09-19 22:50:04,0.0,0.0,0.0,0.22,0.85,0.13,"['2020-09-19 22:50:04', 0.0, 0.0, 0.0, 0.22, 0.85, 0.13, [...]]"
2020-09-19 22:50:04,0.0,0.0,0.0,0.26,0.9,0.13,"['2020-09-19 22:50:04', 0.0, 0.0, 0.0, 0.26, 0.9, 0.13, [...]]"
2020-09-19 22:50:05,0.0,0.0,0.0,0.26,0.9,0.21,"['2020-09-19 22:50:05', 0.0, 0.0, 0.0, 0.26, 0.9, 0.21, [...]]"
2020-09-19 22:50:06,0.0,0.0,0.0,0.21,0.92,0.21,"['2020-09-19 22:50:06', 0.0, 0.0, 0.0, 0.21, 0.92, 0.21, [...]]"
2020-09-19 22:50:06,0.0,0.0,0.0,0.24,0.83,0.1,"['2020-09-19 22:50:06', 0.0, 0.0, 0.0, 0.24, 0.83, 0.1, [...]]"
2020-09-19 22:50:07,0.0,0.0,0.0,0.24,0.83,0.1,"['2020-09-19 22:50:07', 0.0, 0.0, 0.0, 0.24, 0.83, 0.1, [...]]"
2020-09-19 22:50:08,0.0,0.0,0.0,0.23,0.89,0.13,"['2020-09-19 22:50:08', 0.0, 0.0, 0.0, 0.23, 0.89, 0.13, [...]]"
2020-09-19 22:50:09,0.0,0.0,0.0,0.23,0.93,0.16,"['2020-09-19 22:50:09', 0.0, 0.0, 0.0, 0.23, 0.93, 0.16, [...]]"
2020-09-19 22:50:09,0.0,0.0,0.0,0.23,0.93,0.16,"['2020-09-19 22:50:09', 0.0, 0.0, 0.0, 0.23, 0.93, 0.16, [...]]"
2020-09-19 22:50:10,0.0,0.0,0.0,0.24,0.85,0.1,"['2020-09-19 22:50:10', 0.0, 0.0, 0.0, 0.24, 0.85, 0.1, [...]]"
2020-09-19 22:50:11,0.0,0.0,0.0,0.23,0.91,0.45,"['2020-09-19 22:50:11', 0.0, 0.0, 0.0, 0.23, 0.91, 0.45, [...]]"
2020-09-19 22:50:12,0.0,0.0,0.0,0.23,0.91,0.45,"['2020-09-19 22:50:12', 0.0, 0.0, 0.0, 0.23, 0.91, 0.45, [...]]"
2020-09-19 22:50:12,0.0,0.0,0.0,1.29,1.52,1.12,"['2020-09-19 22:50:12', 0.0, 0.0, 0.0, 1.29, 1.52, 1.12, [...]]"
2020-09-19 22:50:13,0.0,0.0,0.0,1.29,0.94,2.49,"['2020-09-19 22:50:13', 0.0, 0.0, 0.0, 1.29, 0.94, 2.49, [...]]"
2020-09-19 22:50:14,0.0,0.0,0.0,0.7,0.94,2.49,"['2020-09-19 22:50:14', 0.0, 0.0, 0.0, 0.7, 0.94, 2.49, [...]]"
2020-09-19 22:50:15,0.0,0.0,0.0,0.53,0.71,0.23,"['2020-09-19 22:50:15', 0.0, 0.0, 0.0, 0.53, 0.71, 0.23, [...]]"
2020-09-19 22:50:15,0.0,0.0,0.0,0.53,0.71,0.11,"['2020-09-19 22:50:15', 0.0, 0.0, 0.0, 0.53, 0.71, 0.11, [...]]"
2020-09-19 22:50:16,0.0,0.0,0.0,0.27,0.85,0.11,"['2020-09-19 22:50:16', 0.0, 0.0, 0.0, 0.27, 0.85, 0.11, [...]]"
2020-09-19 22:50:17,0.0,0.0,0.0,0.26,0.88,0.16,"['2020-09-19 22:50:17', 0.0, 0.0, 0.0, 0.26, 0.88, 0.16, [...]]"
2020-09-19 22:50:18,0.0,0.0,0.0,0.26,0.88,0.14,"['2020-09-19 22:50:18', 0.0, 0.0, 0.0, 0.26, 0.88, 0.14, [...]]"
2020-09-19 22:50:18,0.0,0.0,0.0,0.25,0.91,0.14,"['2020-09-19 22:50:18', 0.0, 0.0, 0.0, 0.25, 0.91, 0.14, [...]]"
2020-09-19 22:50:19,0.0,0.0,0.0,0.26,0.86,0.12,"['2020-09-19 22:50:19', 0.0, 0.0, 0.0, 0.26, 0.86, 0.12, [...]]"
2020-09-19 22:50:20,0.0,0.0,0.0,0.26,0.86,0.13,"['2020-09-19 22:50:20', 0.0, 0.0, 0.0, 0.26, 0.86, 0.13, [...]]"
2020-09-19 22:50:21,0.0,0.0,0.0,0.23,0.89,0.13,"['2020-09-19 22:50:21', 0.0, 0.0, 0.0, 0.23, 0.89, 0.13, [...]]"
2020-09-19 22:50:22,0.0,0.0,0.0,0.24,0.9,0.73,"['2020-09-19 22:50:22', 0.0, 0.0, 0.0, 0.24, 0.9, 0.73, [...]]"
2020-09-19 22:50:22,0.0,0.0,0.0,0.24,0.9,0.16,"['2020-09-19 22:50:22', 0.0, 0.0, 0.0, 0.24, 0.9, 0.16, [...]]"
2020-09-19 22:50:23,0.0,0.0,0.0,0.25,0.9,0.16,"['2020-09-19 22:50:23', 0.0, 0.0, 0.0, 0.25, 0.9, 0.16, [...]]"
2020-09-19 22:50:24,0.0,0.0,0.0,0.26,0.93,0.15,"['2020-09-19 22:50:24', 0.0, 0.0, 0.0, 0.26, 0.93, 0.15, [...]]"
2020-09-19 22:50:25,0.0,0.0,0.0,0.26,0.93,0.19,"['2020-09-19 22:50:25', 0.0, 0.0, 0.0, 0.26, 0.93, 0.19, [...]]"
2020-09-19 22:50:25,0.0,0.0,0.0,0.27,0.85,0.19,"['2020-09-19 22:50:25', 0.0, 0.0, 0.0, 0.27, 0.85, 0.19, [...]]"
2020-09-19 22:50:26,0.0,0.0,0.0,0.76,0.84,0.89,"['2020-09-19 22:50:26', 0.0, 0.0, 0.0, 0.76, 0.84, 0.89, [...]]"
2020-09-19 22:50:27,0.0,0.0,0.0,0.76,0.84,0.32,"['2020-09-19 22:50:27', 0.0, 0.0, 0.0, 0.76, 0.84, 0.32, [...]]"
2020-09-19 22:50:28,0.0,0.0,0.0,0.27,0.86,0.32,"['2020-09-19 22:50:28', 0.0, 0.0, 0.0, 0.27, 0.86, 0.32, [...]]"
2020-09-19 22:50:28,0.0,0.0,0.0,0.15,0.83,0.13,"['2020-09-19 22:50:28', 0.0, 0.0, 0.0, 0.15, 0.83, 0.13, [...]]"
2020-09-19 22:50:29,0.0,0.0,0.0,0.15,0.83,0.13,"['2020-09-19 22:50:29', 0.0, 0.0, 0.0, 0.15, 0.83, 0.13, [...]]"
2020-09-19 22:50:30,0.0,0.0,0.0,0.3,0.88,0.23,"['2020-09-19 22:50:30', 0.0, 0.0, 0.0, 0.3, 0.88, 0.23, [...]]"
2020-09-19 22:50:31,0.0,0.0,0.0,0.26,0.9,0.2,"['2020-09-19 22:50:31', 0.0, 0.0, 0.0, 0.26, 0.9, 0.2, [...]]"
2020-09-19 22:50:31,0.0,0.0,0.0,0.26,0.9,0.2,"['2020-09-19 22:50:31', 0.0, 0.0, 0.0, 0.26, 0.9, 0.2, [...]]"
2020-09-19 22:50:32,0.0,0.0,0.0,0.4,0.99,0.32,"['2020-09-19 22:50:32', 0.0, 0.0, 0.0, 0.4, 0.99, 0.32, [...]]"
2020-09-19 22:50:33,0.0,0.0,0.0,0.4,0.92,0.61,"['2020-09-19 22:50:33', 0.0, 0.0, 0.0, 0.4, 0.92, 0.61, [...]]"
2020-09-19 22:50:33,0.0,0.0,0.0,0.25,0.92,0.61,"['2020-09-19 22:50:33', 0.0, 0.0, 0.0, 0.25, 0.92, 0.61, [...]]"
2020-09-19 22:50:34,0.0,0.0,0.0,0.34,0.92,0.14,"['2020-09-19 22:50:34', 0.0, 0.0, 0.0, 0.34, 0.92, 0.14, [...]]"
2020-09-19 22:50:35,0.0,0.0,0.0,0.34,0.92,0.19,"['2020-09-19 22:50:35', 0.0, 0.0, 0.0, 0.34, 0.92, 0.19, [...]]"
2020-09-19 22:50:36,0.0,0.0,0.0,0.38,0.99,0.19,"['2020-09-19 22:50:36', 0.0, 0.0, 0.0, 0.38, 0.99, 0.19, [...]]"
