date,accX,accY,accZ,gyrX,gyrY,gyrZ,fall
2020-09-03 14:53:36,0.56,0.66,0.51,0.13,0.91,0.31,0.0
2020-09-03 14:53:37,0.56,0.66,0.51,0.2,0.9,0.3,0.0
2020-09-03 14:53:38,0.56,0.66,0.51,0.18,0.92,0.27,0.0
2020-09-03 14:53:39,0.56,0.66,0.51,0.21,0.88,0.29,0.0
2020-09-03 14:53:41,0.56,0.66,0.51,0.18,0.86,0.27,0.0
2020-09-03 14:53:42,0.56,0.66,0.51,0.17,0.86,0.26,0.0
2020-09-03 14:53:43,0.56,0.66,0.51,0.2,0.9,0.32,0.0
2020-09-03 14:53:44,0.56,0.66,0.51,0.12,0.87,0.3,0.0
2020-09-03 14:53:45,0.56,0.66,0.51,0.15,0.95,0.3,0.0
2020-09-03 14:53:47,0.56,0.66,0.51,0.18,0.91,0.31,0.0
2020-09-03 14:53:48,0.56,0.66,0.51,0.16,0.93,0.3,0.0
2020-09-03 14:53:49,0.56,0.66,0.51,0.23,0.91,0.34,0.0
2020-09-03 14:53:50,0.56,0.66,0.51,0.23,0.89,0.29,0.0
2020-09-03 14:53:51,0.56,0.66,0.51,0.16,0.9,0.28,0.0
2020-09-03 14:53:53,0.56,0.66,0.51,0.19,0.9,0.31,0.0
2020-09-03 14:53:54,0.56,0.66,0.51,0.17,0.92,0.33,0.0
2020-09-03 14:53:55,0.56,0.66,0.51,0.5,0.88,0.44,0.0
2020-09-03 14:53:56,0.56,0.66,0.51,0.32,0.9,0.27,0.0
2020-09-03 14:53:57,0.56,0.66,0.51,0.2,0.89,0.27,0.0
2020-09-03 14:53:59,0.56,0.66,0.51,0.21,0.89,0.35,0.0
2020-09-03 14:54:00,0.56,0.66,0.51,0.14,0.93,0.32,0.0
2020-09-03 14:54:01,0.56,0.66,0.51,0.45,0.9,0.29,0.0
2020-09-03 14:54:02,0.56,0.66,0.51,0.18,0.98,0.34,0.0
2020-09-03 14:54:03,0.56,0.66,0.51,0.53,0.84,0.32,0.0
2020-09-03 14:54:04,0.56,0.66,0.51,0.19,1.03,0.38,0.0
2020-09-03 14:54:06,0.56,0.65,0.51,0.17,0.92,0.34,0.0
2020-09-03 14:54:07,0.56,0.66,0.51,0.47,0.88,0.27,0.0
2020-09-03 14:54:08,0.56,0.65,0.51,0.17,0.91,0.29,0.0
2020-09-03 14:54:09,0.56,0.65,0.51,0.15,0.91,0.31,0.0
2020-09-03 14:54:10,0.56,0.65,0.51,0.16,0.9,0.28,0.0
2020-09-03 14:54:12,0.56,0.65,0.51,0.18,0.86,0.27,0.0
2020-09-03 14:54:13,0.56,0.65,0.51,0.17,0.89,0.3,0.0
2020-09-03 14:54:14,0.56,0.65,0.51,0.19,0.91,0.33,0.0
2020-09-03 14:54:15,0.56,0.65,0.51,0.17,0.9,0.3,0.0
2020-09-03 14:54:16,0.56,0.66,0.51,0.71,0.82,1.07,0.0
2020-09-03 14:54:17,0.56,0.66,0.52,0.3,1.0,0.42,0.0
2020-09-03 14:54:19,0.56,0.66,0.51,0.19,0.92,0.33,0.0
2020-09-03 14:54:20,0.56,0.66,0.51,0.18,0.89,0.28,0.0
2020-09-03 14:54:21,0.56,0.66,0.51,0.17,0.91,0.27,0.0
2020-09-03 14:54:22,0.56,0.66,0.51,0.31,1.0,0.44,0.0
2020-09-03 14:54:23,0.56,0.66,0.51,0.68,1.32,0.73,0.0
2020-09-03 14:54:24,0.55,0.66,0.51,0.67,0.86,0.49,0.0
2020-09-03 14:54:26,0.55,0.66,0.51,0.21,0.82,0.36,0.0
2020-09-03 14:54:27,0.55,0.66,0.51,0.15,0.95,0.33,0.0
2020-09-03 14:54:28,0.56,0.65,0.52,1.09,1.11,0.74,0.0
2020-09-03 14:54:29,0.56,0.65,0.52,0.87,0.8,0.44,0.0
2020-09-03 14:54:30,0.56,0.65,0.52,1.13,0.8,0.83,0.0
2020-09-03 14:54:32,0.55,0.66,0.51,0.58,1.06,0.6,0.0
2020-09-03 14:54:33,0.56,0.66,0.51,0.14,0.92,0.31,0.0
2020-09-03 14:54:34,0.56,0.66,0.51,0.15,0.92,0.33,0.0
2020-09-03 14:54:35,0.56,0.66,0.51,0.14,0.91,0.3,0.0
2020-09-03 14:54:36,0.56,0.66,0.51,0.12,0.96,0.33,0.0
2020-09-03 14:54:37,0.56,0.66,0.51,0.74,0.93,0.31,0.0
2020-09-03 14:54:38,0.56,0.66,0.51,0.17,0.93,0.34,0.0
2020-09-03 14:54:40,0.55,0.66,0.51,0.15,0.89,0.29,0.0
2020-09-03 14:54:41,0.56,0.66,0.51,0.19,0.86,0.26,0.0
2020-09-03 14:54:42,0.56,0.66,0.51,0.18,0.91,0.26,0.0
2020-09-03 14:54:43,0.56,0.66,0.51,0.76,0.87,0.31,0.0
2020-09-03 14:54:44,0.56,0.66,0.51,0.16,0.89,0.3,0.0
2020-09-03 14:54:45,0.56,0.66,0.51,0.18,0.93,0.35,0.0
2020-09-03 14:54:47,0.56,0.66,0.51,0.14,0.91,0.31,0.0
2020-09-03 14:54:48,0.56,0.66,0.51,0.15,0.95,0.32,0.0
2020-09-03 14:54:49,0.56,0.66,0.51,0.13,0.92,0.32,0.0
2020-09-03 14:54:50,0.56,0.66,0.51,0.13,0.89,0.29,0.0
2020-09-03 14:54:51,0.56,0.66,0.51,0.13,0.87,0.32,0.0
2020-09-03 14:54:53,0.56,0.66,0.51,0.15,0.9,0.3,0.0
2020-09-03 14:54:54,0.56,0.66,0.51,0.14,0.9,0.31,0.0
2020-09-03 14:54:55,0.56,0.66,0.51,0.14,0.94,0.27,0.0
2020-09-03 14:54:56,0.56,0.66,0.51,0.45,0.93,0.31,0.0
2020-09-03 14:54:57,0.56,0.66,0.51,0.14,0.88,0.33,0.0
2020-09-03 14:54:58,0.56,0.66,0.51,0.11,0.94,0.34,0.0
2020-09-03 14:54:59,0.56,0.66,0.51,0.13,0.97,0.33,0.0
2020-09-03 14:55:01,0.56,0.66,0.51,0.43,0.92,0.36,0.0
2020-09-03 14:55:02,0.56,0.66,0.52,0.57,0.92,0.31,0.0
2020-09-03 14:55:03,0.56,0.66,0.51,0.2,0.92,0.35,0.0
2020-09-03 14:55:04,0.56,0.66,0.51,0.13,0.91,0.3,0.0
2020-09-03 14:55:05,0.56,0.66,0.51,0.15,0.91,0.33,0.0
2020-09-03 14:55:06,0.55,0.66,0.51,0.15,0.9,0.31,0.0
2020-09-03 14:55:08,0.56,0.66,0.51,0.15,0.9,0.32,0.0
2020-09-03 14:55:09,0.56,0.66,0.51,0.16,0.88,0.25,0.0
2020-09-03 14:55:10,0.56,0.66,0.52,0.16,0.87,0.32,0.0
2020-09-03 14:55:11,0.56,0.66,0.51,0.22,0.93,0.32,0.0
2020-09-03 14:55:12,0.56,0.66,0.51,0.16,0.94,0.3,0.0
2020-09-03 14:55:13,0.56,0.66,0.51,0.48,0.93,0.32,0.0
2020-09-03 14:55:15,0.56,0.66,0.51,0.15,0.95,0.31,0.0
2020-09-03 14:55:16,0.56,0.66,0.52,0.14,0.95,0.3,0.0
2020-09-03 14:55:17,0.56,0.66,0.51,0.17,0.85,0.3,0.0
2020-09-03 14:55:18,0.55,0.66,0.52,0.18,0.85,0.28,0.0
2020-09-03 14:55:19,0.56,0.66,0.51,0.18,0.88,0.29,0.0
2020-09-03 14:55:20,0.56,0.66,0.51,0.18,0.9,0.33,0.0
2020-09-03 14:55:22,0.55,0.66,0.51,0.17,0.9,0.29,0.0
2020-09-03 14:55:23,0.55,0.66,0.51,0.19,0.86,0.3,0.0
2020-09-03 14:55:24,0.56,0.66,0.51,0.47,0.89,0.29,0.0
2020-09-03 14:55:25,0.55,0.66,0.51,0.17,0.93,0.3,0.0
2020-09-03 14:55:26,0.55,0.66,0.51,0.17,1.17,0.63,0.0
2020-09-03 14:55:27,0.56,0.66,0.52,1.05,2.47,2.4,0.0
2020-09-03 14:55:28,0.57,0.62,0.54,4.41,1.95,4.75,0.0
2020-09-03 14:55:29,0.55,0.64,0.54,17.13,7.15,5.9,0.0
2020-09-03 14:55:31,0.53,0.76,0.37,4.65,6.82,7.48,0.0
2020-09-03 14:55:32,0.62,0.71,0.34,22.66,9.68,14.67,0.0
2020-09-03 14:55:33,0.55,0.71,0.43,22.66,6.54,10.69,0.0
2020-09-03 14:55:34,0.54,0.62,0.57,13.66,2.35,1.38,0.0
2020-09-03 14:55:35,0.56,0.62,0.56,1.57,1.56,0.89,0.0
2020-09-03 14:55:36,0.55,0.61,0.57,0.96,0.74,0.48,0.0
2020-09-03 14:55:38,0.55,0.61,0.57,0.25,0.87,0.33,0.0
2020-09-03 14:55:39,0.55,0.61,0.58,0.19,0.88,0.29,0.0
2020-09-03 14:55:40,0.55,0.61,0.58,0.19,0.9,0.34,0.0
2020-09-03 14:55:41,0.55,0.61,0.58,0.29,0.89,0.28,0.0
2020-09-03 14:55:42,0.55,0.61,0.58,0.47,0.85,0.31,0.0
2020-09-03 14:55:43,0.55,0.61,0.58,0.16,0.9,0.29,0.0
2020-09-03 14:55:45,0.55,0.61,0.58,0.17,0.89,0.29,0.0
2020-09-03 14:55:46,0.55,0.61,0.58,0.15,0.89,0.28,0.0
2020-09-03 14:55:47,0.55,0.61,0.58,0.15,0.91,0.28,0.0
2020-09-03 14:55:48,0.55,0.61,0.58,0.15,0.89,0.28,0.0
2020-09-03 14:55:49,0.55,0.61,0.58,0.16,0.9,0.31,0.0
2020-09-03 14:55:51,0.55,0.61,0.58,0.15,0.91,0.27,0.0
2020-09-03 14:55:52,0.55,0.61,0.58,0.13,0.91,0.32,0.0
2020-09-03 14:55:53,0.55,0.61,0.58,0.15,0.93,0.33,0.0
2020-09-03 14:55:54,0.55,0.61,0.58,0.47,0.89,0.3,0.0
2020-09-03 14:55:55,0.55,0.61,0.58,0.2,0.91,0.28,0.0
2020-09-03 14:55:56,0.55,0.61,0.58,0.16,0.9,0.28,0.0
2020-09-03 14:55:57,0.54,0.61,0.58,0.17,0.88,0.35,0.0
2020-09-03 14:55:59,0.55,0.61,0.58,0.17,0.9,0.25,0.0
2020-09-03 14:56:00,0.55,0.61,0.58,0.21,0.9,0.26,0.0
2020-09-03 14:56:01,0.55,0.61,0.58,0.19,0.87,0.25,0.0
2020-09-03 14:56:02,0.55,0.61,0.58,0.2,0.88,0.29,0.0
2020-09-03 14:56:03,0.54,0.61,0.58,0.18,0.9,0.27,0.0
2020-09-03 14:56:04,0.55,0.61,0.58,0.17,0.93,0.31,0.0
2020-09-03 14:56:06,0.55,0.61,0.58,0.17,0.87,0.3,0.0
2020-09-03 14:56:07,0.55,0.61,0.58,0.14,0.94,0.28,0.0
2020-09-03 14:56:08,0.55,0.61,0.58,0.17,0.89,0.29,0.0
2020-09-03 14:56:09,0.55,0.61,0.58,0.2,0.88,0.28,0.0
2020-09-03 14:56:10,0.55,0.61,0.58,0.17,0.9,0.31,0.0
2020-09-03 14:56:11,0.55,0.61,0.58,0.15,0.87,0.31,0.0
2020-09-03 14:56:13,0.55,0.61,0.58,0.48,0.93,0.31,0.0
2020-09-03 14:56:14,0.55,0.61,0.58,0.46,0.9,0.27,0.0
2020-09-03 14:56:15,0.55,0.61,0.58,0.14,0.93,0.3,0.0
2020-09-03 14:56:16,0.55,0.61,0.58,0.15,0.95,0.34,0.0
2020-09-03 14:56:17,0.55,0.61,0.58,0.21,0.91,0.31,0.0
2020-09-03 14:56:18,0.55,0.61,0.58,0.16,0.95,0.29,0.0
2020-09-03 14:56:19,0.55,0.6,0.58,0.2,0.86,0.29,0.0
2020-09-03 14:56:21,0.55,0.6,0.59,0.29,0.81,0.42,0.0
2020-09-03 14:56:22,0.55,0.6,0.59,0.36,0.94,0.39,0.0
2020-09-03 14:56:23,0.55,0.6,0.59,0.17,0.91,0.29,0.0
2020-09-03 14:56:24,0.55,0.6,0.59,0.21,0.9,0.29,0.0
2020-09-03 14:56:25,0.55,0.6,0.59,0.5,0.9,0.28,0.0
2020-09-03 14:56:26,0.55,0.6,0.59,0.2,0.87,0.27,0.0
2020-09-03 14:56:27,0.55,0.6,0.59,0.21,0.91,0.29,0.0
2020-09-03 14:56:29,0.55,0.6,0.59,0.14,0.88,0.29,0.0
2020-09-03 14:56:30,0.55,0.6,0.59,0.16,0.91,0.31,0.0
2020-09-03 14:56:31,0.55,0.6,0.59,0.51,0.88,0.26,0.0
2020-09-03 14:56:32,0.55,0.6,0.59,0.21,0.94,0.33,0.0
2020-09-03 14:56:33,0.55,0.6,0.59,0.18,0.93,0.27,0.0
2020-09-03 14:56:34,0.55,0.6,0.59,0.19,0.89,0.28,0.0
2020-09-03 14:56:35,0.55,0.6,0.59,0.13,0.9,0.29,0.0
2020-09-03 14:56:36,0.55,0.6,0.59,0.8,0.96,0.29,0.0
2020-09-03 14:56:38,0.55,0.6,0.59,0.13,0.95,0.29,0.0
2020-09-03 14:56:39,0.55,0.6,0.59,0.15,0.9,0.32,0.0
2020-09-03 14:56:40,0.55,0.6,0.59,0.15,0.92,0.28,0.0
2020-09-03 14:56:41,0.55,0.6,0.59,0.15,0.93,0.28,0.0
2020-09-03 14:56:42,0.55,0.6,0.59,0.16,0.91,0.3,0.0
2020-09-03 14:56:43,0.55,0.6,0.59,0.12,0.95,0.31,0.0
2020-09-03 14:56:45,0.55,0.6,0.59,0.18,0.89,0.3,0.0
2020-09-03 14:56:46,0.55,0.6,0.59,0.15,0.91,0.32,0.0
2020-09-03 14:56:47,0.55,0.6,0.59,0.14,0.95,0.31,0.0
2020-09-03 14:56:48,0.55,0.6,0.59,0.15,0.92,0.31,0.0
2020-09-03 14:56:49,0.55,0.6,0.59,0.13,1.0,0.34,0.0
2020-09-03 14:56:50,0.55,0.6,0.59,0.12,0.94,0.34,0.0
2020-09-03 14:56:51,0.55,0.6,0.59,0.16,0.99,0.39,0.0
2020-09-03 14:56:53,0.55,0.6,0.59,0.12,0.96,0.35,0.0
2020-09-03 14:56:54,0.55,0.6,0.59,0.25,0.89,0.34,0.0
2020-09-03 14:56:55,0.55,0.6,0.59,0.77,0.98,0.36,0.0
2020-09-03 14:56:56,0.55,0.6,0.59,0.28,0.92,0.41,0.0
2020-09-03 14:56:57,0.55,0.6,0.59,0.25,0.92,0.78,0.0
2020-09-03 14:56:58,0.55,0.6,0.59,0.39,0.99,0.38,0.0
2020-09-03 14:57:00,0.55,0.6,0.59,0.26,0.93,0.4,0.0
2020-09-03 14:57:01,0.55,0.6,0.59,0.21,0.99,0.37,0.0
2020-09-03 14:57:02,0.55,0.6,0.59,0.18,0.95,0.35,0.0
2020-09-03 14:57:03,0.55,0.6,0.59,0.19,0.9,0.3,0.0
2020-09-03 14:57:04,0.55,0.6,0.59,0.88,0.89,0.66,0.0
2020-09-03 14:57:05,0.54,0.63,0.56,3.26,1.46,2.41,0.0
2020-09-03 14:57:07,0.52,0.63,0.58,1.73,1.67,2.01,0.0
2020-09-03 14:57:08,0.55,0.6,0.58,1.3,1.44,0.69,0.0
2020-09-03 14:57:09,0.54,0.59,0.6,0.56,0.92,0.4,0.0
2020-09-03 14:57:10,0.55,0.58,0.6,0.6,1.02,0.29,0.0
2020-09-03 14:57:11,0.56,0.58,0.6,0.25,0.96,0.23,0.0
2020-09-03 14:57:12,0.56,0.58,0.6,0.8,0.93,0.29,0.0
2020-09-03 14:57:13,0.56,0.58,0.6,0.53,0.87,0.52,0.0
2020-09-03 14:57:14,0.56,0.59,0.6,0.86,0.69,0.4,0.0
2020-09-03 14:57:16,0.55,0.59,0.6,0.62,1.14,0.89,0.0
2020-09-03 14:57:17,0.55,0.59,0.6,0.2,0.97,0.37,0.0
2020-09-03 14:57:18,0.55,0.59,0.6,0.15,0.9,0.31,0.0
2020-09-03 14:57:19,0.55,0.59,0.6,0.78,0.94,0.33,0.0
2020-09-03 14:57:20,0.55,0.59,0.6,0.18,1.0,0.33,0.0
2020-09-03 14:57:21,0.55,0.59,0.6,0.14,0.94,0.32,0.0
2020-09-03 14:57:22,0.55,0.59,0.6,0.15,0.96,0.31,0.0
2020-09-03 14:57:23,0.55,0.59,0.6,0.18,0.95,0.29,0.0
2020-09-03 14:57:25,0.55,0.59,0.6,0.47,0.93,0.32,0.0
2020-09-03 14:57:26,0.55,0.59,0.6,0.15,0.97,0.34,0.0
2020-09-03 14:57:27,0.55,0.59,0.6,0.15,0.95,0.31,0.0
2020-09-03 14:57:28,0.55,0.59,0.6,0.17,0.9,0.29,0.0
2020-09-03 14:57:29,0.55,0.59,0.6,0.17,0.92,0.29,0.0
2020-09-03 14:57:31,0.55,0.59,0.6,0.16,0.9,0.28,0.0
2020-09-03 14:57:32,0.55,0.59,0.6,0.2,0.91,0.25,0.0
2020-09-03 14:57:33,0.55,0.59,0.6,0.17,0.92,0.32,0.0
2020-09-03 14:57:34,0.55,0.59,0.6,0.28,0.91,0.36,0.0
2020-09-03 14:57:35,0.55,0.59,0.6,0.37,0.92,0.48,0.0
2020-09-03 14:57:36,0.55,0.59,0.6,1.18,0.86,0.56,0.0
2020-09-03 14:57:37,0.55,0.59,0.6,0.47,0.93,0.43,0.0
2020-09-03 14:57:39,0.54,0.59,0.6,0.29,1.02,0.5,0.0
2020-09-03 14:57:40,0.55,0.59,0.6,0.23,0.92,0.34,0.0
2020-09-03 14:57:41,0.55,0.59,0.6,0.16,0.87,0.28,0.0
2020-09-03 14:57:42,0.55,0.59,0.6,0.18,0.89,0.29,0.0
2020-09-03 14:57:43,0.54,0.59,0.6,0.2,0.88,0.29,0.0
2020-09-03 14:57:44,0.55,0.59,0.6,0.18,0.91,0.28,0.0
2020-09-03 14:57:45,0.55,0.59,0.59,0.33,1.01,0.47,0.0
2020-09-03 14:57:47,0.54,0.6,0.59,0.16,0.9,0.32,0.0
2020-09-03 14:57:48,0.54,0.6,0.59,0.39,1.0,0.54,0.0
2020-09-03 14:57:49,0.54,0.6,0.59,0.36,0.87,0.41,0.0
2020-09-03 14:57:50,0.54,0.6,0.59,0.35,0.93,0.42,0.0
2020-09-03 14:57:51,0.54,0.6,0.6,0.13,0.89,0.27,0.0
2020-09-03 14:57:53,0.54,0.59,0.6,0.17,0.93,0.28,0.0
2020-09-03 14:57:54,0.54,0.59,0.6,0.17,0.88,0.3,0.0
2020-09-03 14:57:55,0.54,0.59,0.6,0.46,0.91,0.29,0.0
2020-09-03 14:57:56,0.54,0.59,0.6,0.21,0.9,0.32,0.0
2020-09-03 14:57:57,0.54,0.59,0.6,0.19,0.86,0.25,0.0
2020-09-03 14:57:58,0.54,0.59,0.6,0.19,0.91,0.26,0.0
2020-09-03 14:58:00,0.54,0.59,0.6,0.17,0.9,0.26,0.0
2020-09-03 14:58:01,0.54,0.59,0.6,0.51,0.92,0.28,0.0
2020-09-03 14:58:02,0.54,0.59,0.6,0.21,0.91,0.28,0.0
2020-09-03 14:58:03,0.54,0.59,0.6,0.18,0.9,0.3,0.0
2020-09-03 14:58:04,0.54,0.59,0.6,0.18,0.91,0.28,0.0
2020-09-03 14:58:05,0.54,0.59,0.6,0.16,0.91,0.32,0.0
2020-09-03 14:58:07,0.54,0.59,0.6,0.16,0.96,0.31,0.0
2020-09-03 14:58:08,0.54,0.59,0.6,0.19,0.91,0.35,0.0
2020-09-03 14:58:09,0.54,0.59,0.6,0.16,0.92,0.26,0.0
2020-09-03 14:58:10,0.54,0.59,0.6,0.18,0.94,0.26,0.0
2020-09-03 14:58:11,0.54,0.59,0.6,0.18,0.89,0.29,0.0
2020-09-03 14:58:12,0.54,0.59,0.6,0.15,0.89,0.3,0.0
2020-09-03 14:58:14,0.54,0.59,0.6,0.44,0.79,0.41,0.0
2020-09-03 14:58:15,0.54,0.59,0.6,0.34,0.89,0.61,0.0
2020-09-03 14:58:16,0.54,0.59,0.6,0.42,0.82,0.34,0.0
2020-09-03 14:58:17,0.54,0.59,0.61,0.97,1.72,1.95,0.0
2020-09-03 14:58:18,0.55,0.61,0.58,3.16,2.61,2.21,0.0
2020-09-03 14:58:19,0.56,0.61,0.57,1.84,0.85,0.86,0.0
2020-09-03 14:58:21,0.55,0.61,0.56,0.91,1.07,0.82,0.0
2020-09-03 14:58:22,0.55,0.62,0.56,0.46,1.12,0.96,0.0
2020-09-03 14:58:23,0.55,0.62,0.56,0.33,0.94,0.44,0.0
2020-09-03 14:58:24,0.56,0.61,0.56,1.31,1.52,1.1,0.0
2020-09-03 14:58:25,0.55,0.61,0.57,0.31,0.87,0.25,0.0
2020-09-03 14:58:26,0.55,0.61,0.57,0.57,0.94,0.36,0.0
2020-09-03 14:58:28,0.55,0.61,0.57,0.23,0.91,0.3,0.0
2020-09-03 14:58:29,0.55,0.61,0.57,0.44,0.76,0.38,0.0
2020-09-03 14:58:30,0.55,0.61,0.57,0.36,1.04,0.36,0.0
2020-09-03 14:58:31,0.56,0.61,0.57,0.3,0.82,0.26,0.0
2020-09-03 14:58:32,0.55,0.61,0.57,0.62,0.91,0.51,0.0
2020-09-03 14:58:33,0.55,0.61,0.57,0.52,0.66,0.51,0.0
2020-09-03 14:58:34,0.55,0.61,0.57,0.61,1.09,0.79,0.0
2020-09-03 14:58:36,0.56,0.61,0.57,0.29,1.19,0.49,0.0
2020-09-03 14:58:37,0.56,0.61,0.57,0.5,0.84,0.43,0.0
2020-09-03 14:58:38,0.55,0.61,0.57,0.19,0.99,0.35,0.0
2020-09-03 14:58:39,0.55,0.61,0.57,0.18,0.89,0.3,0.0
2020-09-03 14:58:40,0.55,0.61,0.57,0.21,0.95,0.37,0.0
2020-09-03 14:58:41,0.55,0.61,0.57,0.17,0.96,0.36,0.0
2020-09-03 14:58:42,0.55,0.61,0.57,0.58,0.88,0.35,0.0
2020-09-03 14:58:43,0.55,0.61,0.57,0.45,0.87,0.41,0.0
2020-09-03 14:58:45,0.56,0.61,0.57,0.36,1.08,0.62,0.0
2020-09-03 14:58:46,0.55,0.61,0.57,0.25,0.85,0.31,0.0
2020-09-03 14:58:47,0.55,0.61,0.57,0.32,0.84,0.4,0.0
2020-09-03 14:58:48,0.56,0.61,0.57,0.36,0.96,0.35,0.0
2020-09-03 14:58:49,0.56,0.61,0.57,0.26,1.01,0.46,0.0
2020-09-03 14:58:50,0.56,0.61,0.57,0.16,0.93,0.3,0.0
2020-09-03 14:58:52,0.56,0.61,0.57,0.17,0.97,0.4,0.0
2020-09-03 14:58:53,0.56,0.61,0.57,0.17,0.93,0.27,0.0
2020-09-03 14:58:54,0.56,0.61,0.57,0.16,0.94,0.3,0.0
2020-09-03 14:58:55,0.56,0.61,0.57,0.78,0.95,0.33,0.0
2020-09-03 14:58:56,0.56,0.61,0.57,0.14,0.97,0.32,0.0
2020-09-03 14:58:57,0.56,0.61,0.57,0.73,0.81,0.62,0.0
2020-09-03 14:58:58,0.55,0.62,0.56,0.39,1.05,0.72,0.0
2020-09-03 14:59:00,0.55,0.62,0.56,0.63,0.94,0.56,0.0
2020-09-03 14:59:01,0.55,0.61,0.57,0.54,1.01,0.58,0.0
2020-09-03 14:59:02,0.55,0.61,0.57,0.32,0.96,0.32,0.0
2020-09-03 14:59:03,0.55,0.61,0.56,0.48,0.92,0.61,0.0
2020-09-03 14:59:04,0.55,0.62,0.56,0.47,1.14,0.53,0.0
2020-09-03 14:59:05,0.55,0.62,0.56,0.31,0.88,0.33,0.0
2020-09-03 14:59:06,0.55,0.62,0.56,0.33,0.88,0.34,0.0
2020-09-03 14:59:08,0.55,0.62,0.56,0.3,0.99,0.46,0.0
2020-09-03 14:59:09,0.55,0.62,0.57,0.48,0.89,0.98,0.0
2020-09-03 14:59:10,0.55,0.62,0.57,0.21,0.92,0.34,0.0
2020-09-03 14:59:11,0.55,0.62,0.57,0.16,0.91,0.3,0.0
2020-09-03 14:59:12,0.55,0.62,0.57,0.15,0.93,0.31,0.0
2020-09-03 14:59:13,0.55,0.61,0.57,0.15,0.98,0.31,0.0
2020-09-03 14:59:15,0.55,0.61,0.57,0.17,0.93,0.32,0.0
2020-09-03 14:59:16,0.55,0.61,0.57,0.16,0.91,0.31,0.0
2020-09-03 14:59:17,0.55,0.61,0.57,0.22,0.97,0.31,0.0
2020-09-03 14:59:18,0.55,0.61,0.57,0.25,0.88,0.33,0.0
2020-09-03 14:59:19,0.55,0.62,0.57,0.47,0.96,0.47,0.0
2020-09-03 14:59:20,0.55,0.61,0.57,0.16,0.97,0.28,0.0
2020-09-03 14:59:21,0.55,0.61,0.57,0.2,0.91,0.32,0.0
2020-09-03 14:59:23,0.55,0.61,0.57,0.16,0.92,0.29,0.0
2020-09-03 14:59:24,0.55,0.61,0.57,0.16,0.95,0.28,0.0
2020-09-03 14:59:25,0.55,0.61,0.57,0.8,0.89,0.29,0.0
2020-09-03 14:59:26,0.55,0.61,0.57,0.15,0.96,0.31,0.0
2020-09-03 14:59:27,0.55,0.61,0.57,0.2,0.91,0.34,0.0
2020-09-03 14:59:28,0.55,0.62,0.57,0.28,0.91,0.37,0.0
2020-09-03 14:59:29,0.55,0.61,0.57,0.21,0.96,0.32,0.0
2020-09-03 14:59:31,0.55,0.62,0.57,0.29,0.94,0.38,0.0
2020-09-03 14:59:32,0.55,0.62,0.56,0.26,0.89,0.36,0.0
2020-09-03 14:59:33,0.55,0.62,0.57,0.39,0.91,0.55,0.0
2020-09-03 14:59:34,0.55,0.62,0.57,0.4,0.95,0.43,0.0
2020-09-03 14:59:35,0.55,0.62,0.57,0.25,0.97,0.4,0.0
2020-09-03 14:59:36,0.55,0.62,0.57,0.18,0.92,0.34,0.0
2020-09-03 14:59:37,0.55,0.62,0.56,0.41,0.91,0.33,0.0
2020-09-03 14:59:39,0.55,0.62,0.56,0.49,0.87,0.54,0.0
2020-09-03 14:59:40,0.55,0.62,0.56,0.36,0.95,0.38,0.0
2020-09-03 14:59:41,0.55,0.62,0.56,0.24,0.95,0.34,0.0
2020-09-03 14:59:42,0.55,0.62,0.56,0.15,0.86,0.45,0.0
2020-09-03 14:59:43,0.55,0.62,0.56,0.29,1.02,0.42,0.0
2020-09-03 14:59:44,0.55,0.62,0.56,0.3,0.84,0.38,0.0
2020-09-03 14:59:45,0.55,0.61,0.57,0.23,0.91,0.31,0.0
2020-09-03 14:59:47,0.55,0.61,0.57,0.24,0.88,0.28,0.0
2020-09-03 14:59:48,0.55,0.61,0.57,0.17,0.89,0.27,0.0
2020-09-03 14:59:49,0.55,0.61,0.57,0.21,0.94,0.3,0.0
2020-09-03 14:59:50,0.55,0.61,0.57,0.21,0.9,0.3,0.0
2020-09-03 14:59:51,0.55,0.61,0.57,0.27,0.93,0.33,0.0
2020-09-03 14:59:52,0.55,0.61,0.57,0.18,0.93,0.33,0.0
2020-09-03 14:59:54,0.55,0.61,0.57,0.23,0.88,0.28,0.0
2020-09-03 14:59:55,0.55,0.61,0.57,0.28,0.89,0.39,0.0
2020-09-03 14:59:56,0.55,0.62,0.57,0.21,0.95,0.29,0.0
2020-09-03 14:59:57,0.55,0.62,0.57,0.21,0.9,0.31,0.0
2020-09-03 14:59:58,0.55,0.62,0.57,0.43,0.77,0.33,0.0
2020-09-03 14:59:59,0.55,0.62,0.56,0.32,1.02,0.48,0.0
2020-09-03 15:00:00,0.55,0.62,0.57,0.51,0.92,0.28,0.0
2020-09-03 15:00:02,0.55,0.62,0.56,0.28,0.86,0.32,0.0
2020-09-03 15:00:03,0.55,0.62,0.56,0.3,1.01,0.54,0.0
2020-09-03 15:00:04,0.55,0.62,0.56,0.54,0.87,0.5,0.0
2020-09-03 15:00:05,0.55,0.62,0.56,0.77,0.85,0.48,0.0
2020-09-03 15:00:06,0.55,0.62,0.56,0.76,0.99,0.42,0.0
2020-09-03 15:00:07,0.55,0.62,0.56,0.31,0.92,0.3,0.0
2020-09-03 15:00:08,0.55,0.62,0.56,0.31,1.04,0.46,0.0
