date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-18 20:46:18,0.02,0.04,0.03,10.91,10.08,11.35
2020-09-18 20:46:19,0.02,0.04,0.05,10.84,16.1,8.91
2020-09-18 20:46:20,0.04,0.04,0.05,10.84,16.1,2.08
2020-09-18 20:46:21,0.0,0.01,0.01,2.28,2.04,2.08
2020-09-18 20:46:21,0.0,0.0,0.0,1.31,1.3,1.28
2020-09-18 20:46:22,0.0,0.0,0.0,1.31,1.3,1.54
2020-09-18 20:46:23,0.0,0.0,0.0,1.0,1.46,1.54
2020-09-18 20:46:24,0.0,0.01,0.01,4.52,3.7,2.97
2020-09-18 20:46:24,0.0,0.01,0.01,4.52,3.7,1.42
2020-09-18 20:46:25,0.0,0.0,0.01,1.81,3.83,1.42
2020-09-18 20:46:26,0.0,0.0,0.01,1.68,2.77,1.31
2020-09-18 20:46:27,0.0,0.0,0.01,1.68,2.77,1.31
2020-09-18 20:46:27,0.0,0.0,0.02,3.85,5.39,1.04
2020-09-18 20:46:28,0.0,0.0,0.02,0.62,0.66,1.22
2020-09-18 20:46:29,0.0,0.0,0.0,0.62,0.66,1.22
2020-09-18 20:46:30,0.0,0.0,0.0,0.38,0.98,0.62
2020-09-18 20:46:30,0.0,0.0,0.0,0.38,0.98,0.73
2020-09-18 20:46:31,0.0,0.0,0.0,0.68,0.97,0.73
2020-09-18 20:46:32,0.0,0.0,0.0,0.49,0.95,0.35
2020-09-18 20:46:32,0.0,0.0,0.0,0.49,0.95,0.35
2020-09-18 20:46:33,0.0,0.0,0.0,0.34,0.92,0.53
2020-09-18 20:46:34,0.0,0.0,0.0,0.27,0.94,0.38
2020-09-18 20:46:35,0.0,0.0,0.0,0.27,0.94,0.38
2020-09-18 20:46:35,0.0,0.0,0.0,0.27,0.9,0.19
2020-09-18 20:46:36,0.0,0.0,0.0,0.24,0.95,0.13
2020-09-18 20:46:37,0.0,0.0,0.0,0.24,0.95,0.13
2020-09-18 20:46:38,0.0,0.0,0.0,0.33,0.83,1.11
2020-09-18 20:46:38,0.0,0.0,0.0,0.33,0.83,0.36
2020-09-18 20:46:39,0.0,0.0,0.0,0.29,0.92,0.36
2020-09-18 20:46:40,0.0,0.0,0.0,0.29,0.93,0.18
2020-09-18 20:46:40,0.0,0.0,0.0,0.29,0.93,0.18
2020-09-18 20:46:41,0.0,0.0,0.0,0.27,0.93,0.28
2020-09-18 20:46:42,0.0,0.0,0.0,0.29,0.89,0.21
2020-09-18 20:46:43,0.0,0.0,0.0,0.29,0.89,0.21
2020-09-18 20:46:43,0.0,0.0,0.0,0.21,0.89,0.19
2020-09-18 20:46:44,0.0,0.0,0.0,0.21,0.89,0.22
2020-09-18 20:46:45,0.0,0.0,0.0,0.58,0.89,0.22
2020-09-18 20:46:45,0.0,0.0,0.0,0.26,0.92,0.16
2020-09-18 20:46:46,0.0,0.0,0.0,0.26,0.92,0.16
2020-09-18 20:46:47,0.0,0.0,0.0,0.29,0.85,0.13
2020-09-18 20:46:48,0.0,0.0,0.0,0.27,0.89,0.78
2020-09-18 20:46:48,0.0,0.0,0.0,0.27,0.89,0.78
2020-09-18 20:46:49,0.0,0.0,0.0,0.28,0.87,0.23
2020-09-18 20:46:50,0.0,0.0,0.0,0.28,0.97,0.26
2020-09-18 20:46:51,0.0,0.0,0.0,0.31,0.97,0.26
2020-09-18 20:46:51,0.0,0.0,0.0,2.76,2.52,1.45
2020-09-18 20:46:52,0.0,0.0,0.0,2.76,2.52,1.45
2020-09-18 20:46:53,0.0,0.0,0.02,3.89,5.54,1.44
2020-09-18 20:46:53,0.0,0.0,0.02,0.64,1.99,0.77
2020-09-18 20:46:54,0.0,0.0,0.0,0.64,1.99,0.77
2020-09-18 20:46:55,0.0,0.0,0.0,0.63,1.0,0.28
2020-09-18 20:46:56,0.0,0.0,0.0,0.63,0.88,0.19
2020-09-18 20:46:56,0.0,0.0,0.0,0.29,0.88,0.19
2020-09-18 20:46:57,0.0,0.0,0.0,0.29,0.83,0.22
2020-09-18 20:46:58,0.0,0.0,0.0,0.29,0.83,0.22
2020-09-18 20:46:58,0.0,0.0,0.0,0.32,0.89,0.9
2020-09-18 20:46:59,0.0,0.0,0.0,0.36,0.94,0.39
2020-09-18 20:47:00,0.0,0.0,0.0,0.36,0.94,0.39
2020-09-18 20:47:01,0.0,0.0,0.0,0.25,0.95,0.19
2020-09-18 20:47:01,0.0,0.0,0.0,0.25,0.93,0.25
2020-09-18 20:47:02,0.0,0.0,0.0,0.3,0.93,0.25
2020-09-18 20:47:03,0.0,0.0,0.0,0.25,0.9,0.19
2020-09-18 20:47:03,0.0,0.0,0.0,0.25,0.9,0.19
2020-09-18 20:47:04,0.0,0.0,0.0,0.49,1.28,0.57
2020-09-18 20:47:05,0.0,0.0,0.0,0.31,0.84,0.22
2020-09-18 20:47:06,0.0,0.0,0.0,0.31,0.84,0.22
2020-09-18 20:47:06,0.0,0.0,0.0,0.27,0.87,0.24
2020-09-18 20:47:07,0.0,0.0,0.0,0.29,0.96,0.5
2020-09-18 20:47:08,0.0,0.0,0.0,0.29,0.96,0.5
2020-09-18 20:47:09,0.0,0.0,0.0,0.28,0.91,0.2
2020-09-18 20:47:09,0.0,0.0,0.0,0.28,0.91,0.32
2020-09-18 20:47:10,0.0,0.0,0.0,0.28,0.84,0.32
2020-09-18 20:47:11,0.0,0.0,0.0,0.3,0.92,0.57
2020-09-18 20:47:11,0.0,0.0,0.0,0.3,0.92,0.57
2020-09-18 20:47:12,0.0,0.0,0.0,0.29,0.97,0.28
2020-09-18 20:47:13,0.0,0.0,0.0,0.23,0.95,0.24
2020-09-18 20:47:14,0.0,0.0,0.0,0.23,0.95,0.24
2020-09-18 20:47:14,0.0,0.0,0.0,0.29,0.86,0.13
2020-09-18 20:47:15,0.0,0.0,0.0,0.29,0.83,0.2
2020-09-18 20:47:16,0.0,0.0,0.0,0.31,0.83,0.2
2020-09-18 20:47:17,0.0,0.0,0.0,0.24,0.89,0.12
2020-09-18 20:47:17,0.0,0.0,0.0,0.24,0.89,0.87
2020-09-18 20:47:18,0.0,0.0,0.0,0.31,0.88,0.87
2020-09-18 20:47:19,0.0,0.0,0.0,0.39,1.15,0.37
2020-09-18 20:47:19,0.0,0.0,0.0,0.39,1.15,0.37
2020-09-18 20:47:20,0.0,0.0,0.0,0.4,0.81,0.56
2020-09-18 20:47:21,0.0,0.0,0.0,0.74,1.24,0.71
2020-09-18 20:47:22,0.0,0.0,0.0,0.74,1.24,0.71
2020-09-18 20:47:22,0.0,0.0,0.0,0.79,1.25,0.97
2020-09-18 20:47:23,0.0,0.0,0.0,0.95,0.92,0.66
2020-09-18 20:47:24,0.0,0.0,0.0,0.95,0.92,0.66
2020-09-18 20:47:25,0.0,0.0,0.0,0.36,1.26,0.5
2020-09-18 20:47:25,0.0,0.0,0.0,0.36,1.41,0.6
2020-09-18 20:47:26,0.0,0.0,0.0,0.41,1.41,0.6
2020-09-18 20:47:27,0.0,0.0,0.0,0.45,0.75,0.76
2020-09-18 20:47:28,0.0,0.0,0.0,0.45,0.75,1.21
2020-09-18 20:47:28,0.0,0.0,0.0,0.41,0.93,1.21
2020-09-18 20:47:29,0.0,0.0,0.0,0.34,0.91,0.77
2020-09-18 20:47:30,0.0,0.0,0.0,0.34,0.91,0.77
2020-09-18 20:47:31,0.0,0.0,0.0,0.42,1.48,0.43
2020-09-18 20:47:31,0.0,0.0,0.0,0.58,1.32,0.79
2020-09-18 20:47:32,0.0,0.0,0.0,0.58,1.32,0.79
2020-09-18 20:47:33,0.0,0.0,0.0,0.53,1.41,0.26
2020-09-18 20:47:34,0.0,0.0,0.0,0.57,0.63,0.77
2020-09-18 20:47:34,0.0,0.0,0.0,0.57,0.63,0.77
2020-09-18 20:47:35,0.0,0.0,0.0,0.47,0.89,0.42
2020-09-18 20:47:36,0.0,0.0,0.0,0.47,1.31,0.48
2020-09-18 20:47:37,0.0,0.0,0.0,0.31,1.31,0.48
2020-09-18 20:47:37,0.0,0.0,0.0,0.39,0.55,0.38
2020-09-18 20:47:38,0.0,0.0,0.0,0.39,0.55,0.38
2020-09-18 20:47:39,0.0,0.0,0.0,0.31,0.81,0.45
2020-09-18 20:47:39,0.0,0.0,0.0,0.31,1.0,0.76
2020-09-18 20:47:40,0.0,0.0,0.0,0.31,1.0,0.76
2020-09-18 20:47:41,0.0,0.0,0.0,0.38,0.9,0.38
2020-09-18 20:47:42,0.0,0.0,0.0,0.38,1.13,0.5
2020-09-18 20:47:42,0.0,0.0,0.0,0.4,1.13,0.5
2020-09-18 20:47:43,0.0,0.0,0.0,0.54,0.88,0.46
2020-09-18 20:47:44,0.0,0.0,0.0,0.54,0.88,0.24
2020-09-18 20:47:44,0.0,0.0,0.0,0.53,1.14,0.24
2020-09-18 20:47:45,0.0,0.0,0.0,0.93,1.81,0.66
2020-09-18 20:47:46,0.0,0.0,0.0,0.93,1.81,0.66
2020-09-18 20:47:47,0.0,0.0,0.0,1.26,0.91,0.9
2020-09-18 20:47:47,0.0,0.0,0.0,4.06,3.24,1.05
2020-09-18 20:47:48,0.0,0.0,0.02,4.06,3.24,1.05
2020-09-18 20:47:49,0.0,0.0,0.02,3.46,5.43,1.03
2020-09-18 20:47:50,0.0,0.0,0.02,3.46,0.86,0.25
2020-09-18 20:47:50,0.0,0.0,0.0,0.36,0.86,0.25
2020-09-18 20:47:51,0.0,0.0,0.0,0.31,1.26,0.36
2020-09-18 20:47:52,0.0,0.0,0.0,0.31,1.22,0.65
2020-09-18 20:47:53,0.0,0.0,0.0,0.85,1.22,0.65
2020-09-18 20:47:53,0.0,0.0,0.0,0.54,0.83,0.48
2020-09-18 20:47:54,0.0,0.0,0.0,0.54,0.83,0.48
2020-09-18 20:47:55,0.0,0.0,0.0,0.29,1.04,0.35
2020-09-18 20:47:56,0.0,0.0,0.0,0.72,1.45,0.66
2020-09-18 20:47:56,0.0,0.0,0.0,0.72,1.45,0.66
2020-09-18 20:47:57,0.0,0.0,0.0,0.37,1.15,0.67
2020-09-18 20:47:58,0.0,0.0,0.0,0.37,1.26,0.3
2020-09-18 20:47:58,0.0,0.0,0.0,0.33,1.26,0.3
2020-09-18 20:47:59,0.0,0.0,0.0,0.56,0.71,0.56
2020-09-18 20:48:00,0.0,0.0,0.0,0.56,0.71,0.42
2020-09-18 20:48:01,0.0,0.0,0.0,0.62,1.12,0.42
2020-09-18 20:48:01,0.0,0.0,0.0,0.39,0.51,0.37
2020-09-18 20:48:02,0.0,0.0,0.0,0.39,0.51,0.37
2020-09-18 20:48:03,0.0,0.0,0.0,0.3,0.88,0.16
2020-09-18 20:48:04,0.0,0.0,0.0,0.3,1.03,0.29
2020-09-18 20:48:04,0.0,0.0,0.0,0.3,1.03,0.29
2020-09-18 20:48:05,0.0,0.0,0.0,0.39,1.04,0.63
2020-09-18 20:48:06,0.0,0.0,0.0,0.39,1.04,0.24
2020-09-18 20:48:06,0.0,0.0,0.0,0.32,0.79,0.24
2020-09-18 20:48:07,0.0,0.0,0.0,0.27,1.01,0.26
2020-09-18 20:48:08,0.0,0.0,0.0,0.27,1.01,0.26
2020-09-18 20:48:09,0.0,0.0,0.0,0.31,0.82,0.39
2020-09-18 20:48:09,0.0,0.0,0.0,0.62,1.38,0.49
2020-09-18 20:48:10,0.0,0.0,0.0,0.62,1.38,0.49
2020-09-18 20:48:11,0.0,0.0,0.0,0.64,1.06,0.97
2020-09-18 20:48:11,0.0,0.0,0.0,0.64,1.35,0.6
2020-09-18 20:48:12,0.0,0.0,0.0,0.94,1.35,0.6
2020-09-18 20:48:13,0.0,0.0,0.0,0.3,0.98,0.46
2020-09-18 20:48:14,0.0,0.0,0.0,0.3,0.98,0.46
2020-09-18 20:48:14,0.0,0.0,0.0,0.45,1.19,0.54
2020-09-18 20:48:15,0.0,0.0,0.0,0.56,0.84,0.33
2020-09-18 20:48:16,0.0,0.0,0.0,0.56,0.84,0.33
2020-09-18 20:48:16,0.0,0.0,0.0,0.3,1.01,0.35
2020-09-18 20:48:17,0.0,0.0,0.0,0.3,1.06,0.3
2020-09-18 20:48:18,0.0,0.0,0.0,0.4,1.06,0.3
2020-09-18 20:48:19,0.0,0.0,0.0,0.31,0.88,0.32
2020-09-18 20:48:19,0.0,0.0,0.0,0.31,0.88,0.22
2020-09-18 20:48:20,0.0,0.0,0.0,0.27,0.94,0.22
2020-09-18 20:48:21,0.0,0.0,0.0,0.67,1.6,0.96
2020-09-18 20:48:22,0.0,0.0,0.0,0.67,1.6,0.96
2020-09-18 20:48:22,0.0,0.0,0.0,0.57,1.51,0.44
2020-09-18 20:48:23,0.0,0.0,0.0,0.34,0.92,0.48
2020-09-18 20:48:24,0.0,0.0,0.0,0.34,0.92,0.48
2020-09-18 20:48:24,0.0,0.0,0.0,0.6,0.9,0.2
2020-09-18 20:48:25,0.0,0.0,0.0,0.6,0.9,0.19
2020-09-18 20:48:26,0.0,0.0,0.0,0.31,0.89,0.19
2020-09-18 20:48:27,0.0,0.0,0.0,0.3,1.05,0.49
2020-09-18 20:48:27,0.0,0.0,0.0,0.3,1.05,0.49
2020-09-18 20:48:28,0.0,0.0,0.0,0.34,0.83,0.42
2020-09-18 20:48:29,0.0,0.0,0.0,0.29,0.82,0.15
2020-09-18 20:48:30,0.0,0.0,0.0,0.29,0.82,0.15
2020-09-18 20:48:30,0.0,0.0,0.0,0.28,0.91,0.16
2020-09-18 20:48:31,0.0,0.0,0.0,0.28,0.91,0.17
2020-09-18 20:48:32,0.0,0.0,0.0,0.22,0.97,0.17
2020-09-18 20:48:32,0.0,0.0,0.0,0.32,0.84,0.23
2020-09-18 20:48:33,0.0,0.0,0.0,0.32,0.84,0.23
2020-09-18 20:48:34,0.0,0.0,0.0,0.33,0.85,0.17
2020-09-18 20:48:35,0.0,0.0,0.0,1.21,0.81,0.18
2020-09-18 20:48:35,0.0,0.0,0.0,1.21,0.81,0.18
2020-09-18 20:48:36,0.0,0.0,0.0,0.37,1.06,0.46
2020-09-18 20:48:37,0.0,0.0,0.0,0.37,0.9,0.37
2020-09-18 20:48:37,0.0,0.0,0.0,0.36,0.9,0.37
2020-09-18 20:48:38,0.0,0.0,0.0,0.71,0.99,0.69
2020-09-18 20:48:39,0.0,0.0,0.0,0.71,0.99,0.69
2020-09-18 20:48:40,0.0,0.01,0.0,1.34,1.16,4.61
2020-09-18 20:48:40,0.0,0.01,0.01,1.62,2.24,3.22
2020-09-18 20:48:41,0.01,0.01,0.01,1.62,2.24,3.22
2020-09-18 20:48:42,0.0,0.0,0.0,0.99,1.71,0.76
2020-09-18 20:48:43,0.0,0.0,0.0,0.99,1.52,1.01
2020-09-18 20:48:43,0.0,0.0,0.0,0.62,1.52,1.01
2020-09-18 20:48:44,0.0,0.0,0.0,0.4,0.74,0.36
2020-09-18 20:48:45,0.0,0.0,0.0,0.4,0.85,0.76
2020-09-18 20:48:46,0.0,0.0,0.0,0.61,0.85,0.76
2020-09-18 20:48:46,0.0,0.0,0.0,0.32,1.09,0.3
2020-09-18 20:48:47,0.0,0.0,0.0,0.42,0.79,0.49
2020-09-18 20:48:48,0.0,0.0,0.0,0.42,0.79,0.49
2020-09-18 20:48:49,0.0,0.0,0.0,0.6,0.83,0.53
2020-09-18 20:48:50,0.0,0.0,0.0,0.42,0.9,0.33
2020-09-18 20:48:50,0.0,0.0,0.0,0.42,0.9,0.33
2020-09-18 20:48:51,0.0,0.0,0.0,0.52,1.28,0.62
2020-09-18 20:48:52,0.0,0.0,0.0,0.75,1.38,0.94
2020-09-18 20:48:53,0.0,0.0,0.0,0.75,1.38,0.94
2020-09-18 20:48:53,0.0,0.0,0.0,0.36,0.73,0.34
2020-09-18 20:48:54,0.0,0.0,0.0,0.6,0.62,0.52
2020-09-18 20:48:55,0.0,0.0,0.0,0.6,0.62,0.52
2020-09-18 20:48:56,0.0,0.0,0.0,0.6,1.58,0.61
2020-09-18 20:48:56,0.0,0.0,0.0,0.66,0.91,0.86
2020-09-18 20:48:57,0.0,0.0,0.0,0.66,0.91,0.86
2020-09-18 20:48:58,0.01,0.01,0.01,4.35,3.53,1.59
2020-09-18 20:48:59,0.01,0.01,0.01,4.35,2.45,1.22
2020-09-18 20:48:59,0.0,0.0,0.0,1.67,2.45,1.22
2020-09-18 20:49:00,0.0,0.0,0.0,2.15,2.39,1.24
2020-09-18 20:49:01,0.0,0.0,0.0,2.15,2.39,1.17
2020-09-18 20:49:02,0.0,0.0,0.0,1.19,2.27,1.17
2020-09-18 20:49:02,0.0,0.0,0.0,0.45,1.16,0.55
2020-09-18 20:49:03,0.0,0.0,0.0,0.45,1.16,0.55
2020-09-18 20:49:04,0.0,0.0,0.0,0.33,0.87,0.35
2020-09-18 20:49:05,0.0,0.0,0.0,0.62,1.54,0.29
2020-09-18 20:49:05,0.0,0.0,0.0,0.62,1.54,0.29
2020-09-18 20:49:06,0.0,0.0,0.0,0.31,0.83,0.24
2020-09-18 20:49:07,0.0,0.0,0.0,0.41,0.83,0.89
2020-09-18 20:49:07,0.0,0.0,0.0,0.41,0.83,0.89
2020-09-18 20:49:08,0.0,0.0,0.0,1.01,1.98,1.31
2020-09-18 20:49:09,0.0,0.0,0.0,1.01,1.98,0.56
2020-09-18 20:49:10,0.0,0.0,0.0,0.4,0.88,0.56
2020-09-18 20:49:10,0.0,0.0,0.0,0.94,1.03,0.55
2020-09-18 20:49:11,0.0,0.0,0.0,0.94,1.03,0.55
2020-09-18 20:49:12,0.0,0.0,0.0,0.81,1.63,0.35
2020-09-18 20:49:13,0.0,0.0,0.0,0.63,1.38,1.16
2020-09-18 20:49:13,0.0,0.0,0.0,0.63,1.38,1.16
2020-09-18 20:49:14,0.0,0.0,0.0,0.41,0.69,0.36
2020-09-18 20:49:15,0.0,0.0,0.0,0.9,0.89,0.16
2020-09-18 20:49:16,0.0,0.0,0.0,0.9,0.89,0.16
2020-09-18 20:49:16,0.0,0.0,0.0,0.36,1.24,0.36
2020-09-18 20:49:17,0.0,0.0,0.0,0.36,0.89,1.69
2020-09-18 20:49:18,0.0,0.0,0.0,0.7,0.89,1.69
2020-09-18 20:49:18,0.0,0.0,0.0,1.01,1.36,0.93
2020-09-18 20:49:19,0.0,0.0,0.0,1.01,1.36,0.4
2020-09-18 20:49:20,0.0,0.0,0.0,0.36,1.01,0.4
2020-09-18 20:49:21,0.0,0.0,0.0,0.41,0.87,0.44
2020-09-18 20:49:21,0.0,0.0,0.0,0.41,0.87,0.44
2020-09-18 20:49:22,0.0,0.0,0.0,0.31,0.91,0.49
2020-09-18 20:49:23,0.0,0.0,0.0,0.31,0.93,0.63
2020-09-18 20:49:24,0.0,0.0,0.0,0.45,0.93,0.63
2020-09-18 20:49:24,0.0,0.0,0.0,0.31,0.81,0.28
2020-09-18 20:49:25,0.0,0.0,0.0,0.31,0.81,0.4
2020-09-18 20:49:26,0.0,0.0,0.0,0.31,0.87,0.4
2020-09-18 20:49:27,0.0,0.0,0.0,0.27,1.01,0.26
2020-09-18 20:49:27,0.0,0.0,0.0,0.27,1.01,0.46
2020-09-18 20:49:28,0.0,0.0,0.0,0.34,0.91,0.46
2020-09-18 20:49:29,0.0,0.0,0.0,0.33,0.95,0.43
2020-09-18 20:49:29,0.0,0.0,0.0,0.33,0.95,0.43
2020-09-18 20:49:30,0.0,0.0,0.0,0.29,0.88,0.5
2020-09-18 20:49:31,0.0,0.0,0.0,0.38,0.87,0.26
2020-09-18 20:49:32,0.0,0.0,0.0,0.38,0.87,0.26
2020-09-18 20:49:32,0.0,0.0,0.0,0.32,0.95,0.26
2020-09-18 20:49:33,0.0,0.0,0.0,0.32,0.83,0.57
2020-09-18 20:49:34,0.0,0.0,0.0,0.32,0.83,0.57
2020-09-18 20:49:35,0.0,0.0,0.0,0.31,0.98,0.29
2020-09-18 20:49:35,0.0,0.0,0.0,0.31,0.98,0.22
2020-09-18 20:49:36,0.0,0.0,0.0,0.25,0.94,0.22
2020-09-18 20:49:37,0.0,0.0,0.0,0.27,0.92,0.16
2020-09-18 20:49:37,0.0,0.0,0.0,0.27,0.92,0.16
2020-09-18 20:49:38,0.0,0.0,0.0,0.3,0.87,0.14
2020-09-18 20:49:39,0.0,0.0,0.0,0.3,0.93,0.8
2020-09-18 20:49:40,0.0,0.0,0.0,0.29,0.93,0.8
2020-09-18 20:49:40,0.0,0.0,0.0,0.32,0.87,0.21
2020-09-18 20:49:41,0.0,0.0,0.0,0.32,0.87,0.37
2020-09-18 20:49:42,0.0,0.0,0.0,0.41,1.02,0.37
2020-09-18 20:49:43,0.0,0.0,0.0,0.34,1.03,0.39
2020-09-18 20:49:43,0.0,0.0,0.0,0.34,1.03,0.39
2020-09-18 20:49:44,0.0,0.0,0.0,0.26,0.98,0.2
2020-09-18 20:49:45,0.0,0.0,0.0,0.22,0.99,0.13
2020-09-18 20:49:45,0.0,0.0,0.0,0.22,0.99,0.13
2020-09-18 20:49:46,0.0,0.0,0.0,0.37,0.89,0.23
2020-09-18 20:49:47,0.0,0.0,0.0,0.37,0.89,0.35
2020-09-18 20:49:48,0.0,0.0,0.0,0.32,0.9,0.35
2020-09-18 20:49:48,0.0,0.0,0.0,0.32,0.9,0.33
2020-09-18 20:49:49,0.0,0.0,0.0,0.32,0.9,0.63
2020-09-18 20:49:50,0.0,0.0,0.0,0.3,0.98,0.63
2020-09-18 20:49:51,0.0,0.0,0.0,0.27,0.89,0.16
2020-09-18 20:49:51,0.0,0.0,0.0,0.27,0.89,0.16
2020-09-18 20:49:52,0.0,0.0,0.0,0.24,0.95,0.17
2020-09-18 20:49:53,0.0,0.0,0.0,0.25,0.96,0.15
2020-09-18 20:49:53,0.0,0.0,0.0,0.25,0.96,0.15
2020-09-18 20:49:54,0.0,0.0,0.0,0.23,0.96,0.2
2020-09-18 20:49:55,0.0,0.0,0.0,0.23,0.95,0.31
2020-09-18 20:49:56,0.0,0.0,0.0,0.23,0.95,0.31
2020-09-18 20:49:56,0.0,0.0,0.0,0.61,0.91,0.14
2020-09-18 20:49:57,0.0,0.0,0.0,0.61,0.91,0.14
2020-09-18 20:49:58,0.0,0.0,0.0,0.29,0.91,0.28
2020-09-18 20:49:59,0.0,0.0,0.0,0.26,0.87,0.18
2020-09-18 20:49:59,0.0,0.0,0.0,0.26,0.87,0.18
2020-09-18 20:50:00,0.0,0.0,0.0,0.35,1.04,0.49
2020-09-18 20:50:01,0.0,0.0,0.0,0.35,1.33,0.84
2020-09-18 20:50:01,0.0,0.0,0.0,0.97,1.33,0.84
2020-09-18 20:50:02,0.0,0.0,0.01,3.04,3.35,1.36
2020-09-18 20:50:03,0.0,0.0,0.01,3.04,3.35,0.93
2020-09-18 20:50:04,0.0,0.0,0.01,1.81,3.85,0.93
2020-09-18 20:50:04,0.0,0.0,0.01,3.76,4.39,1.86
2020-09-18 20:50:05,0.0,0.0,0.01,3.76,4.39,0.55
2020-09-18 20:50:06,0.0,0.0,0.0,0.81,1.48,0.55
2020-09-18 20:50:07,0.0,0.0,0.0,0.48,1.0,0.34
2020-09-18 20:50:07,0.0,0.0,0.0,0.48,1.0,0.34
2020-09-18 20:50:08,0.0,0.0,0.0,0.33,1.04,0.29
2020-09-18 20:50:09,0.0,0.0,0.0,0.21,1.13,0.26
2020-09-18 20:50:10,0.0,0.0,0.0,0.21,1.13,0.26
2020-09-18 20:50:10,0.0,0.0,0.0,0.3,0.75,0.24
2020-09-18 20:50:11,0.0,0.0,0.0,0.3,1.45,0.42
2020-09-18 20:50:12,0.0,0.0,0.0,0.29,1.45,0.42
2020-09-18 20:50:13,0.0,0.0,0.0,0.42,1.01,0.74
2020-09-18 20:50:13,0.0,0.0,0.0,0.42,1.01,0.82
2020-09-18 20:50:14,0.0,0.0,0.0,0.67,0.46,0.82
2020-09-18 20:50:15,0.0,0.0,0.0,1.08,1.06,0.65
2020-09-18 20:50:16,0.0,0.0,0.0,1.08,1.06,3.59
2020-09-18 20:50:16,0.02,0.02,0.02,7.27,4.7,3.59
2020-09-18 20:50:17,0.02,0.02,0.03,9.9,8.54,4.97
2020-09-18 20:50:18,0.03,0.03,0.03,9.9,8.54,4.97
2020-09-18 20:50:18,0.0,0.0,0.0,1.95,2.96,1.03
2020-09-18 20:50:19,0.0,0.0,0.0,1.95,1.04,0.3
2020-09-18 20:50:20,0.0,0.0,0.0,0.49,1.04,0.3
2020-09-18 20:50:21,0.0,0.0,0.0,0.3,1.24,0.58
2020-09-18 20:50:21,0.0,0.0,0.0,0.3,1.24,0.18
2020-09-18 20:50:22,0.0,0.0,0.0,0.3,0.96,0.18
2020-09-18 20:50:23,0.0,0.0,0.0,0.45,0.96,0.42
2020-09-18 20:50:24,0.0,0.0,0.0,0.45,0.96,0.42
2020-09-18 20:50:24,0.0,0.0,0.0,0.33,0.85,0.49
2020-09-18 20:50:25,0.0,0.0,0.0,0.31,0.93,0.26
2020-09-18 20:50:26,0.0,0.0,0.0,0.31,0.93,0.26
2020-09-18 20:50:27,0.0,0.0,0.0,0.22,0.92,0.14
2020-09-18 20:50:27,0.0,0.0,0.0,0.28,1.07,0.3
2020-09-18 20:50:28,0.0,0.0,0.0,0.28,1.07,0.3
2020-09-18 20:50:29,0.0,0.0,0.0,0.37,0.9,0.31
2020-09-18 20:50:30,0.0,0.0,0.0,0.33,1.25,0.27
2020-09-18 20:50:30,0.0,0.0,0.0,0.33,1.25,0.27
2020-09-18 20:50:31,0.0,0.0,0.0,0.48,0.98,0.83
2020-09-18 20:50:32,0.0,0.0,0.0,0.48,0.89,0.2
2020-09-18 20:50:33,0.0,0.0,0.0,0.28,0.89,0.2
2020-09-18 20:50:33,0.0,0.0,0.0,0.34,1.11,0.34
2020-09-18 20:50:34,0.0,0.0,0.0,0.34,1.11,0.41
2020-09-18 20:50:35,0.0,0.0,0.0,0.33,0.83,0.41
2020-09-18 20:50:35,0.0,0.0,0.0,0.36,0.91,0.39
2020-09-18 20:50:36,0.0,0.0,0.0,0.36,0.91,0.39
2020-09-18 20:50:37,0.0,0.0,0.0,0.21,0.99,0.17
2020-09-18 20:50:38,0.0,0.0,0.0,0.28,0.89,0.19
2020-09-18 20:50:38,0.0,0.0,0.0,0.28,0.89,0.19
2020-09-18 20:50:39,0.0,0.0,0.0,0.33,0.99,0.23
2020-09-18 20:50:40,0.0,0.0,0.0,0.31,0.8,0.83
2020-09-18 20:50:41,0.0,0.0,0.0,0.31,0.8,0.83
2020-09-18 20:50:41,0.0,0.0,0.0,0.49,1.01,0.36
2020-09-18 20:50:42,0.0,0.0,0.0,0.49,1.01,0.25
2020-09-18 20:50:43,0.0,0.0,0.0,0.29,0.93,0.25
2020-09-18 20:50:43,0.0,0.0,0.0,0.39,0.95,0.4
2020-09-18 20:50:44,0.0,0.0,0.0,0.39,0.95,0.4
2020-09-18 20:50:45,0.0,0.0,0.0,0.35,0.71,0.22
2020-09-18 20:50:46,0.0,0.0,0.0,0.3,0.84,0.21
2020-09-18 20:50:47,0.0,0.0,0.0,0.3,0.84,0.21
2020-09-18 20:50:47,0.0,0.0,0.0,0.43,1.26,0.7
2020-09-18 20:50:48,0.0,0.0,0.0,0.6,1.18,0.47
2020-09-18 20:50:49,0.0,0.0,0.0,0.6,1.18,0.47
2020-09-18 20:50:49,0.0,0.0,0.0,0.39,0.57,0.37
2020-09-18 20:50:50,0.0,0.0,0.0,0.39,0.72,0.41
2020-09-18 20:50:51,0.0,0.0,0.0,0.42,0.72,0.41
2020-09-18 20:50:52,0.0,0.0,0.0,0.27,0.84,0.23
2020-09-18 20:50:52,0.0,0.0,0.0,0.27,0.84,0.17
2020-09-18 20:50:53,0.0,0.0,0.0,0.31,0.84,0.17
2020-09-18 20:50:54,0.0,0.0,0.0,0.24,0.94,0.13
