date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-14 09:46:41,0.02,0.01,0.01,4.88,6.69,3.27,3.27
2020-09-14 09:46:42,0.0,0.0,0.0,0.52,1.9,0.68,0.68
2020-09-14 09:46:43,0.0,0.0,0.0,0.52,1.9,0.94,0.94
2020-09-14 09:46:43,0.0,0.0,0.0,0.82,1.24,0.94,0.94
2020-09-14 09:46:44,0.0,0.03,0.01,3.65,5.38,5.58,5.58
2020-09-14 09:46:45,0.02,0.03,0.01,3.65,5.38,5.58,5.58
2020-09-14 09:46:45,0.0,0.0,0.01,1.75,1.16,1.0,1.0
2020-09-14 09:46:46,0.0,0.0,0.01,1.42,0.75,0.82,0.82
2020-09-14 09:46:47,0.0,0.0,0.0,1.42,0.75,0.82,0.82
2020-09-14 09:46:48,0.02,0.03,0.01,7.09,4.38,5.46,5.46
2020-09-14 09:46:48,0.02,0.03,0.01,7.09,0.88,1.01,1.01
2020-09-14 09:46:49,0.0,0.0,0.0,1.7,0.88,1.01,1.01
2020-09-14 09:46:50,0.0,0.0,0.02,5.52,3.57,1.35,1.35
2020-09-14 09:46:51,0.0,0.0,0.02,5.52,3.57,1.35,1.35
2020-09-14 09:46:51,0.0,0.0,0.01,1.49,1.7,1.38,1.38
2020-09-14 09:46:52,0.0,0.0,0.0,1.16,1.76,0.48,0.48
2020-09-14 09:46:53,0.0,0.0,0.0,1.16,1.76,0.48,0.48
2020-09-14 09:46:53,0.0,0.0,0.0,1.31,0.66,0.8,0.8
2020-09-14 09:46:54,0.0,0.0,0.0,1.31,8.64,7.18,7.18
2020-09-14 09:46:55,0.02,0.02,0.02,10.83,8.64,7.18,7.18
2020-09-14 09:46:56,0.02,0.04,0.03,10.36,8.33,7.09,7.09
2020-09-14 09:46:56,0.03,0.04,0.03,10.36,8.33,4.2,4.2
2020-09-14 09:46:57,0.02,0.02,0.01,2.96,6.82,4.2,4.2
2020-09-14 09:46:58,0.02,0.02,0.0,0.87,1.6,1.82,1.82
2020-09-14 09:46:58,0.0,0.0,0.0,0.87,1.6,1.82,1.82
2020-09-14 09:46:59,0.0,0.01,0.0,2.23,1.66,2.61,2.61
2020-09-14 09:47:00,0.0,0.01,0.0,0.62,0.95,1.04,1.04
2020-09-14 09:47:01,0.0,0.0,0.0,0.62,0.95,1.04,1.04
2020-09-14 09:47:01,0.0,0.0,0.0,0.83,0.92,0.67,0.67
2020-09-14 09:47:02,0.0,0.0,0.0,0.83,0.92,0.2,0.2
2020-09-14 09:47:03,0.0,0.0,0.0,0.77,1.0,0.2,0.2
2020-09-14 09:47:04,0.0,0.0,0.0,0.89,0.86,0.24,0.24
2020-09-14 09:47:04,0.0,0.0,0.0,0.89,0.86,0.24,0.24
2020-09-14 09:47:05,0.0,0.0,0.0,0.85,0.96,0.26,0.26
2020-09-14 09:47:06,0.0,0.0,0.0,0.51,0.84,0.36,0.36
2020-09-14 09:47:06,0.0,0.0,0.0,0.51,0.84,0.36,0.36
2020-09-14 09:47:07,0.0,0.0,0.0,0.87,1.0,0.28,0.28
2020-09-14 09:47:08,0.0,0.0,0.0,0.87,1.0,0.35,0.35
2020-09-14 09:47:09,0.0,0.0,0.0,0.85,0.94,0.35,0.35
2020-09-14 09:47:09,0.0,0.0,0.0,0.71,0.98,0.19,0.19
2020-09-14 09:47:10,0.0,0.0,0.0,0.71,0.98,0.19,0.19
2020-09-14 09:47:11,0.0,0.0,0.0,0.81,0.96,0.26,0.26
2020-09-14 09:47:12,0.0,0.0,0.0,0.69,0.91,0.31,0.31
2020-09-14 09:47:12,0.0,0.0,0.0,0.69,0.91,0.31,0.31
2020-09-14 09:47:13,0.0,0.0,0.0,0.51,0.9,0.66,0.66
2020-09-14 09:47:14,0.0,0.0,0.0,0.51,1.92,2.3,2.3
2020-09-14 09:47:14,0.01,0.01,0.0,1.95,1.92,2.3,2.3
2020-09-14 09:47:15,0.01,0.0,0.0,1.11,1.72,1.06,1.06
2020-09-14 09:47:16,0.0,0.0,0.0,1.11,1.72,1.06,1.06
2020-09-14 09:47:17,0.0,0.0,0.0,1.28,1.08,1.16,1.16
2020-09-14 09:47:17,0.0,0.0,0.0,0.77,0.92,0.68,0.68
2020-09-14 09:47:18,0.0,0.0,0.0,0.77,0.92,0.68,0.68
2020-09-14 09:47:19,0.0,0.0,0.0,0.97,0.99,0.82,0.82
2020-09-14 09:47:19,0.0,0.0,0.0,0.5,0.78,0.87,0.87
2020-09-14 09:47:20,0.0,0.0,0.0,0.5,0.78,0.87,0.87
2020-09-14 09:47:21,0.0,0.0,0.0,0.65,1.0,0.55,0.55
2020-09-14 09:47:22,0.0,0.0,0.0,0.65,1.0,0.41,0.41
2020-09-14 09:47:22,0.0,0.0,0.0,0.97,1.17,0.41,0.41
2020-09-14 09:47:23,0.0,0.0,0.0,0.92,1.15,0.35,0.35
2020-09-14 09:47:24,0.0,0.0,0.0,0.92,1.15,0.35,0.35
2020-09-14 09:47:25,0.0,0.0,0.0,1.95,2.05,1.5,1.5
2020-09-14 09:47:25,0.0,0.0,0.0,3.01,1.5,1.49,1.49
