,date,accX,accY,accZ,gyrX,gyrY,gyrZ,files,accTotal,gyrTotal
20546,2020-09-14 10:48:40,0.06,0.14,0.09,35.29,22.37,24.74,2,0.17691806012954134,48.55788916334811
20547,2020-09-14 10:48:41,0.09,0.14,0.09,48.81,43.2,13.61,2,0.189208879284245,66.58744776607675
20548,2020-09-14 10:48:41,0.1,0.11,0.07,48.81,43.2,43.9,2,0.16431676725154984,78.58667889661707
20549,2020-09-14 10:48:42,0.17,0.16,0.14,81.09,44.95,43.9,2,0.272213151776324,102.58313994024554
20550,2020-09-14 10:48:43,0.17,0.16,0.1,61.6,46.73,17.63,2,0.2539685019840059,79.30365565344387
20551,2020-09-14 10:48:44,0.15,0.1,0.1,61.6,46.73,17.63,2,0.20615528128088303,79.30365565344387
20552,2020-09-14 10:48:44,0.09,0.1,0.11,68.01,47.05,28.87,2,0.17378147196982768,87.59303339878122
20553,2020-09-14 10:48:45,0.09,0.1,0.11,40.2,30.46,43.46,2,0.17378147196982768,66.57794830122057
20554,2020-09-14 10:48:46,0.24,0.14,0.11,40.2,30.46,43.46,2,0.2988310559496787,66.57794830122057
20555,2020-09-14 10:48:47,0.28,0.15,0.16,36.98,32.82,55.1,2,0.35566838487557484,74.03163377908123
20556,2020-09-14 10:48:47,0.28,0.15,0.16,36.98,29.48,36.79,2,0.35566838487557484,59.917400644554
20557,2020-09-14 10:48:48,0.25,0.18,0.12,51.46,29.48,36.79,2,0.3306055050963308,69.79044418829845
20558,2020-09-14 10:48:49,0.25,0.13,0.09,47.14,23.84,18.95,2,0.2958039891549808,56.12154399159025
20559,2020-09-14 10:48:50,0.09,0.13,0.09,47.14,23.84,18.95,2,0.18193405398660253,56.12154399159025
20560,2020-09-14 10:48:50,0.02,0.02,0.01,4.94,4.68,4.9,2,0.030000000000000002,8.385463612705024
20561,2020-09-14 10:48:51,0.02,0.02,0.01,25.57,19.5,47.22,2,0.030000000000000002,57.129705933078284
20562,2020-09-14 10:48:52,0.08,0.16,0.08,25.57,19.5,47.22,2,0.19595917942265426,57.129705933078284
20563,2020-09-14 10:48:52,0.08,0.08,0.07,11.95,22.04,12.98,2,0.13304134695650072,28.231976551421262
20564,2020-09-14 10:48:53,0.08,0.08,0.07,11.95,5.43,4.24,2,0.13304134695650072,13.793657962991542
20565,2020-09-14 10:48:54,0.0,0.01,0.01,7.75,5.43,4.24,2,0.01414213562373095,10.369426213634002
20569,2020-09-14 10:48:57,0.0,0.0,0.02,5.08,3.83,3.93,2,0.02,7.47798101094139
20570,2020-09-14 10:48:58,0.02,0.01,0.02,5.08,3.83,3.93,2,0.03,7.47798101094139
20571,2020-09-14 10:48:58,0.01,0.02,0.02,5.93,5.96,7.37,2,0.03,11.180491939087474
20572,2020-09-14 10:48:59,0.01,0.02,0.02,5.93,19.42,12.64,2,0.03,23.918003679237113
20573,2020-09-14 10:49:00,0.05,0.06,0.05,11.88,19.42,12.64,2,0.09273618495495704,26.039208897353237
20574,2020-09-14 10:49:00,0.07,0.06,0.04,8.35,14.86,22.81,2,0.1004987562112089,28.47522080686996
20575,2020-09-14 10:49:01,0.07,0.06,0.04,8.35,14.86,4.8,2,0.1004987562112089,17.708249489997595
20576,2020-09-14 10:49:02,0.02,0.02,0.01,1.98,1.85,4.8,2,0.030000000000000002,5.512068577222166
20641,2020-09-14 10:49:49,0.0,0.0,0.01,3.85,5.2,2.03,2,0.01,6.7811061044640795
20649,2020-09-14 10:49:55,0.01,0.0,0.01,4.79,7.67,3.6,2,0.01414213562373095,9.733087896448897
20655,2020-09-14 10:49:59,0.01,0.01,0.01,3.7,4.88,3.68,2,0.017320508075688773,7.14470433258088
20656,2020-09-14 10:50:00,0.01,0.01,0.01,3.7,9.27,5.08,2,0.017320508075688773,11.19952231124167
20657,2020-09-14 10:50:01,0.02,0.01,0.01,6.46,9.27,5.08,2,0.024494897427831782,12.38833725727549
20658,2020-09-14 10:50:01,0.02,0.01,0.0,2.77,3.23,3.56,2,0.022360679774997897,5.547918528601516
20659,2020-09-14 10:50:02,0.01,0.01,0.0,2.77,3.23,3.56,2,0.01414213562373095,5.547918528601516
20660,2020-09-14 10:50:03,0.01,0.02,0.01,4.58,6.81,5.61,2,0.024494897427831782,9.941056281904856
20661,2020-09-14 10:50:03,0.01,0.02,0.02,5.01,5.82,8.38,2,0.03,11.366481425665553
20662,2020-09-14 10:50:04,0.03,0.02,0.02,5.01,5.82,8.38,2,0.0412310562561766,11.366481425665553
20663,2020-09-14 10:50:05,0.03,0.04,0.02,6.43,5.21,6.04,2,0.05385164807134504,10.245516092418185
20664,2020-09-14 10:50:06,0.03,0.04,0.02,6.43,7.03,3.69,2,0.05385164807134504,10.21674605733156
20665,2020-09-14 10:50:06,0.01,0.01,0.01,4.56,7.03,3.69,2,0.017320508075688773,9.155905198285968
20969,2020-09-14 10:53:47,0.02,0.02,0.02,3.01,5.09,5.1,2,0.034641016151377546,7.808853949204069
20970,2020-09-14 10:53:48,0.02,0.02,0.02,3.01,5.09,5.77,2,0.034641016151377546,8.262027596177587
20971,2020-09-14 10:53:48,0.0,0.01,0.0,5.77,6.09,5.77,2,0.01,10.182038106391078
20972,2020-09-14 10:53:49,0.0,0.02,0.02,13.67,11.04,16.58,2,0.0282842712474619,24.158785151575813
20973,2020-09-14 10:53:50,0.02,0.02,0.02,13.67,11.04,16.58,2,0.034641016151377546,24.158785151575813
20974,2020-09-14 10:53:50,0.09,0.16,0.07,48.74,18.75,46.34,2,0.19646882704388502,69.81794683317464
20975,2020-09-14 10:53:51,0.09,0.16,0.07,32.11,16.31,17.58,2,0.19646882704388502,40.07648437675141
20976,2020-09-14 10:53:52,0.18,0.13,0.06,32.11,16.31,17.58,2,0.22999999999999998,40.07648437675141
20977,2020-09-14 10:53:53,0.01,0.01,0.01,4.49,3.93,3.65,2,0.017320508075688773,6.994819511610003
20978,2020-09-14 10:53:53,0.01,0.01,0.01,4.49,1.89,1.47,2,0.017320508075688773,5.088526309256935
20982,2020-09-14 10:53:56,0.01,0.01,0.02,8.57,14.6,3.04,2,0.024494897427831782,17.200188952450493
20983,2020-09-14 10:53:57,0.01,0.01,0.02,9.23,15.2,3.53,2,0.024494897427831782,18.1299145061415
20984,2020-09-14 10:53:58,0.04,0.02,0.07,9.23,15.2,3.53,2,0.08306623862918075,18.1299145061415
20985,2020-09-14 10:53:58,0.09,0.13,0.09,41.87,29.01,20.5,2,0.18193405398660253,54.908350913135244
20986,2020-09-14 10:53:59,0.09,0.13,0.09,84.69,42.03,53.98,2,0.18193405398660253,108.87036970636225
20987,2020-09-14 10:54:00,0.29,0.3,0.24,84.69,42.03,53.98,2,0.4813522618623496,108.87036970636225
20988,2020-09-14 10:54:01,0.29,0.2,0.16,52.22,45.77,56.21,2,0.38691084244306206,89.33859972038961
20989,2020-09-14 10:54:01,0.29,0.2,0.16,52.22,45.67,53.27,2,0.38691084244306206,87.46639468961779
20990,2020-09-14 10:54:02,0.34,0.18,0.22,55.7,45.67,53.27,2,0.4431703961232068,89.58756498532595
20991,2020-09-14 10:54:03,0.23,0.22,0.16,73.53,40.71,38.3,2,0.35623026261113755,92.36262772355494
20992,2020-09-14 10:54:04,0.23,0.22,0.16,73.53,19.44,17.54,2,0.35623026261113755,78.05271359792688
20993,2020-09-14 10:54:04,0.08,0.1,0.11,51.68,19.44,17.54,2,0.16881943016134132,57.9343386947672
20994,2020-09-14 10:54:05,0.12,0.14,0.16,38.98,48.5,26.99,2,0.24413111231467405,67.8244093228979
20995,2020-09-14 10:54:06,0.12,0.16,0.12,60.26,32.26,29.48,2,0.23323807579381203,74.43819987076527
20996,2020-09-14 10:54:07,0.18,0.16,0.12,60.26,32.26,9.79,2,0.2690724809414742,69.04939753538767
20997,2020-09-14 10:54:08,0.03,0.05,0.03,20.0,11.45,9.79,2,0.06557438524302,25.03890173310323
20998,2020-09-14 10:54:09,0.03,0.16,0.12,40.35,35.7,44.73,2,0.20223748416156687,70.02417725328874
20999,2020-09-14 10:54:09,0.18,0.16,0.12,40.35,35.7,32.69,2,0.2690724809414742,63.017843504835994
21000,2020-09-14 10:54:10,0.2,0.19,0.17,54.75,23.47,32.69,2,0.32403703492039304,67.94880057808231
21001,2020-09-14 10:54:11,0.2,0.19,0.23,69.21,51.0,61.67,2,0.35916569992135944,105.80270790485469
21002,2020-09-14 10:54:11,0.28,0.26,0.23,69.21,51.0,61.67,2,0.4459820624195552,105.80270790485469
21003,2020-09-14 10:54:12,0.32,0.15,0.21,43.71,45.93,51.43,2,0.41109609582188933,81.6405162894013
21004,2020-09-14 10:54:13,0.32,0.15,0.21,43.71,22.51,36.76,2,0.41109609582188933,61.388612950611616
21005,2020-09-14 10:54:14,0.16,0.18,0.16,58.89,22.51,36.76,2,0.2891366458960192,72.97965332885599
21006,2020-09-14 10:54:14,0.12,0.16,0.1,70.88,23.77,23.98,2,0.22360679774997896,78.51132211343787
21007,2020-09-14 10:54:15,0.12,0.16,0.1,70.88,23.77,28.53,2,0.22360679774997896,80.01842412844681
21008,2020-09-14 10:54:16,0.1,0.11,0.08,20.31,15.24,28.53,2,0.16881943016134132,38.193122417524336
21009,2020-09-14 10:54:17,0.1,0.06,0.06,22.36,24.15,23.09,2,0.13114877048604,40.203733657460226
21010,2020-09-14 10:54:17,0.07,0.06,0.06,22.36,24.15,23.09,2,0.11,40.203733657460226
21011,2020-09-14 10:54:18,0.23,0.14,0.1,20.69,17.63,65.35,2,0.2872281323269015,70.77793088244385
21012,2020-09-14 10:54:19,0.23,0.14,0.1,9.67,2.94,8.55,2,0.2872281323269015,13.23839114092041
21013,2020-09-14 10:54:19,0.02,0.01,0.02,9.67,2.94,8.55,2,0.03,13.23839114092041
21015,2020-09-14 10:54:21,0.01,0.0,0.0,2.14,2.03,3.87,2,0.01,4.86594286855076
21016,2020-09-14 10:54:22,0.01,0.01,0.01,4.04,2.64,3.87,2,0.017320508075688773,6.186121563629348
21017,2020-09-14 10:54:22,0.01,0.01,0.01,4.79,2.08,2.41,2,0.017320508075688773,5.751399829606702
21018,2020-09-14 10:54:23,0.01,0.01,0.01,4.79,2.08,2.41,2,0.017320508075688773,5.751399829606702
21019,2020-09-14 10:54:24,0.02,0.07,0.06,21.71,9.83,8.16,2,0.09433981132056604,25.19004962281734
21020,2020-09-14 10:54:25,0.02,0.07,0.01,8.3,7.93,7.93,2,0.07348469228349536,13.952053612282315
21021,2020-09-14 10:54:25,0.01,0.01,0.01,8.3,7.93,7.93,2,0.017320508075688773,13.952053612282315
21024,2020-09-14 10:54:27,0.01,0.0,0.01,4.4,3.94,5.8,2,0.01414213562373095,8.277898283984891
22456,2020-09-14 11:11:45,0.0,0.01,0.01,4.97,2.55,1.92,2,0.01414213562373095,5.906758840514821
22457,2020-09-14 11:11:46,0.01,0.01,0.01,4.97,2.55,6.12,2,0.017320508075688773,8.286000241370983
22458,2020-09-14 11:11:47,0.02,0.03,0.03,11.38,5.44,6.12,2,0.04690415759823429,14.019714690392242
22459,2020-09-14 11:11:48,0.02,0.03,0.13,42.97,20.07,61.65,2,0.13490737563232041,77.78141358962307
22460,2020-09-14 11:11:48,0.14,0.11,0.13,42.97,20.07,61.65,2,0.22045407685048604,77.78141358962307
22461,2020-09-14 11:11:49,0.16,0.17,0.13,43.69,29.93,48.54,2,0.2672077843177478,71.83837832245379
22462,2020-09-14 11:11:50,0.16,0.17,0.13,36.66,28.2,57.64,2,0.2672077843177478,73.90240320855608
22463,2020-09-14 11:11:51,0.25,0.25,0.15,36.66,28.2,57.64,2,0.3840572873934304,73.90240320855608
22464,2020-09-14 11:11:51,0.12,0.14,0.14,29.09,59.32,30.35,2,0.23151673805580453,72.70634772837927
22465,2020-09-14 11:11:52,0.12,0.14,0.14,3.71,6.66,3.89,2,0.23151673805580453,8.558726540788648
22466,2020-09-14 11:11:53,0.02,0.02,0.02,3.71,6.66,3.89,2,0.034641016151377546,8.558726540788648
22472,2020-09-14 11:11:57,0.01,0.02,0.01,4.65,8.3,5.23,2,0.024494897427831782,10.856583256255165
22473,2020-09-14 11:11:58,0.01,0.04,0.03,4.42,9.27,6.79,2,0.05099019513592785,12.311514935214106
22474,2020-09-14 11:11:59,0.04,0.04,0.03,4.42,9.27,6.79,2,0.06403124237432849,12.311514935214106
22479,2020-09-14 11:12:02,0.0,0.0,0.01,2.51,18.8,10.09,2,0.01,21.483672870345053
22480,2020-09-14 11:12:03,0.04,0.03,0.05,4.76,18.8,10.09,2,0.07071067811865477,21.861054411898802
22481,2020-09-14 11:12:04,0.04,0.03,0.03,3.2,5.69,5.43,2,0.05830951894845301,8.49123077062448
22482,2020-09-14 11:12:05,0.01,0.03,0.03,3.2,5.69,5.43,2,0.04358898943540673,8.49123077062448
22483,2020-09-14 11:12:05,0.01,0.01,0.02,2.52,5.41,2.26,2,0.024494897427831782,6.381700400363527
22491,2020-09-14 11:12:11,0.01,0.02,0.01,5.13,6.06,6.0,2,0.024494897427831782,9.951909364539048
22492,2020-09-14 11:12:12,0.01,0.02,0.01,4.97,8.95,4.1,2,0.024494897427831782,11.027846571293962
22493,2020-09-14 11:12:13,0.02,0.02,0.01,4.97,8.95,4.1,2,0.030000000000000002,11.027846571293962
22494,2020-09-14 11:12:13,0.02,0.02,0.03,2.84,8.16,6.22,2,0.04123105625617661,10.646107269795847
22495,2020-09-14 11:12:14,0.02,0.02,0.03,3.96,5.32,3.41,2,0.04123105625617661,7.4573520769774575
22496,2020-09-14 11:12:15,0.01,0.01,0.01,3.96,5.32,3.41,2,0.017320508075688773,7.4573520769774575
22497,2020-09-14 11:12:15,0.01,0.0,0.01,2.24,3.97,1.38,2,0.01414213562373095,4.762656821565039
22498,2020-09-14 11:12:16,0.01,0.0,0.01,2.24,3.97,0.83,2,0.01414213562373095,4.63329256576789
22582,2020-09-14 11:13:17,0.0,0.0,0.01,1.7,5.68,0.71,2,0.01,5.97130638972746
22583,2020-09-14 11:13:18,0.0,0.0,0.01,1.7,5.68,0.71,2,0.01,5.97130638972746
22584,2020-09-14 11:13:19,0.0,0.0,0.02,1.01,6.88,1.0,2,0.02,7.025275795298003
22610,2020-09-14 11:13:38,0.01,0.01,0.01,2.98,3.6,2.2,2,0.017320508075688773,5.16530734806749
22616,2020-09-14 11:13:42,0.01,0.02,0.01,6.39,8.33,3.36,2,0.024494897427831782,11.023184657801936
22617,2020-09-14 11:13:43,0.01,0.02,0.01,2.38,5.48,2.57,2,0.024494897427831782,6.5038219532825465
22618,2020-09-14 11:13:43,0.01,0.01,0.01,2.38,5.48,2.57,2,0.017320508075688773,6.5038219532825465
22829,2020-09-14 11:16:17,0.0,0.0,0.01,1.25,8.26,0.8,2,0.01,8.39226429517088
22830,2020-09-14 11:16:17,0.0,0.0,0.02,1.25,8.26,0.8,2,0.02,8.39226429517088
22874,2020-09-14 11:16:49,0.0,0.0,0.02,0.91,6.86,0.29,2,0.02,6.926167771574697
23251,2020-09-14 11:21:23,0.0,0.0,0.02,1.54,5.13,0.79,2,0.02,5.414111192060983
23252,2020-09-14 11:21:24,0.0,0.0,0.01,0.78,5.28,0.72,2,0.01,5.385647593372593
23253,2020-09-14 11:21:24,0.0,0.0,0.01,0.78,5.28,0.72,2,0.01,5.385647593372593
23568,2020-09-14 11:25:13,0.0,0.0,0.02,2.41,7.16,1.07,2,0.02,7.630111401545852
23662,2020-09-14 11:26:21,0.0,0.0,0.01,1.73,4.66,1.63,2,0.01,5.231194892182856
23663,2020-09-14 11:26:22,0.0,0.01,0.01,1.73,4.66,1.63,2,0.01414213562373095,5.231194892182856
23742,2020-09-14 11:27:20,0.0,0.0,0.01,2.06,5.13,1.29,2,0.01,5.676671559990062
23938,2020-09-14 11:29:42,0.0,0.0,0.02,8.4,8.07,5.96,2,0.02,13.084590173176997
23939,2020-09-14 11:29:42,0.02,0.03,0.02,8.4,8.07,5.96,2,0.0412310562561766,13.084590173176997
23940,2020-09-14 11:29:43,0.01,0.02,0.02,6.07,5.05,2.84,2,0.03,8.391245437954964
23941,2020-09-14 11:29:44,0.01,0.02,0.02,1.52,1.65,1.14,2,0.03,2.516445906432324
24082,2020-09-14 11:31:26,0.0,0.0,0.01,1.19,5.67,1.26,2,0.01,5.928962809800716
24083,2020-09-14 11:31:27,0.0,0.0,0.01,1.19,5.67,1.26,2,0.01,5.928962809800716
24510,2020-09-14 11:36:38,0.01,0.0,0.01,4.84,3.3,1.33,2,0.01414213562373095,6.007037539419909
24583,2020-09-14 11:37:31,0.0,0.0,0.01,0.96,4.98,0.83,2,0.01,5.139153626814439
24745,2020-09-14 11:39:30,0.0,0.0,0.01,0.67,5.31,0.55,2,0.01,5.380288096375509
24746,2020-09-14 11:39:30,0.0,0.0,0.01,0.67,5.31,0.16,2,0.01,5.354493440093096
24834,2020-09-14 11:40:34,0.01,0.01,0.03,2.2,8.75,2.73,2,0.033166247903554,9.426314231978479
24884,2020-09-14 11:41:11,0.0,0.01,0.01,2.65,5.73,2.21,2,0.01414213562373095,6.68875922724088
24885,2020-09-14 11:41:11,0.0,0.01,0.01,2.65,5.73,2.21,2,0.01414213562373095,6.68875922724088
24919,2020-09-14 11:41:36,0.04,0.03,0.1,7.17,12.28,6.1,2,0.1118033988749895,15.47311539412797
24920,2020-09-14 11:41:37,0.04,0.03,0.1,7.17,12.28,22.4,2,0.1118033988749895,26.53238210187694
24921,2020-09-14 11:41:37,0.11,0.09,0.1,12.48,25.38,22.4,2,0.17378147196982768,36.07845340365908
24922,2020-09-14 11:41:38,0.11,0.09,0.05,10.13,22.81,15.12,2,0.15066519173319362,29.180942411101118
24923,2020-09-14 11:41:39,0.09,0.06,0.05,10.13,22.81,15.12,2,0.11916375287812984,29.180942411101118
24924,2020-09-14 11:41:40,0.14,0.11,0.13,43.58,26.61,42.13,2,0.22045407685048604,66.1985301951637
24925,2020-09-14 11:41:40,0.14,0.11,0.13,36.37,21.64,40.31,2,0.22045407685048604,58.44623683352077
24926,2020-09-14 11:41:41,0.11,0.12,0.08,36.37,21.64,40.31,2,0.18138357147217055,58.44623683352077
24927,2020-09-14 11:41:42,0.07,0.11,0.09,25.77,14.27,18.83,2,0.1584297951775486,34.96133149638326
24928,2020-09-14 11:41:43,0.07,0.11,0.09,25.77,22.84,11.13,2,0.1584297951775486,36.18888503394378
24929,2020-09-14 11:41:43,0.11,0.1,0.11,28.04,22.84,11.13,2,0.1849324200890693,37.83892308192716
24930,2020-09-14 11:41:44,0.11,0.18,0.14,70.3,34.02,51.58,2,0.25317977802344327,93.59458745034351
24931,2020-09-14 11:41:45,0.35,0.18,0.14,70.3,34.02,48.35,2,0.41773197148410846,91.85408483023495
24932,2020-09-14 11:41:45,0.36,0.25,0.2,68.69,35.66,48.35,2,0.48176757881783616,91.25609130353983
24933,2020-09-14 11:41:46,0.36,0.25,0.18,54.32,44.06,33.37,2,0.47381430961928533,77.49517985010422
24934,2020-09-14 11:41:47,0.21,0.21,0.18,54.32,44.06,33.37,2,0.34727510708370674,77.49517985010422
24935,2020-09-14 11:41:48,0.33,0.22,0.2,45.67,70.17,55.85,2,0.44418464629025617,100.64194105838779
24936,2020-09-14 11:41:49,0.33,0.12,0.11,17.69,26.86,24.84,2,0.367967389859482,40.63768325089411
24937,2020-09-14 11:41:50,0.13,0.03,0.02,10.76,4.54,4.03,2,0.13490737563232044,12.35435550726949
24945,2020-09-14 11:42:52,0.01,0.01,0.0,2.63,3.39,1.41,2,0.01414213562373095,4.51631486944832
24946,2020-09-14 11:42:53,0.0,0.02,0.0,8.86,2.25,0.95,2,0.02,9.190462447559426
24948,2020-09-14 11:42:57,0.01,0.02,0.0,13.99,6.95,1.66,2,0.022360679774997897,15.709175662650157
24951,2020-09-14 11:43:15,0.0,0.0,0.03,15.05,10.5,4.59,2,0.03,18.916146542041805
24952,2020-09-14 11:43:16,0.01,0.04,0.03,7.51,5.82,3.07,2,0.05099019513592785,9.984858536804616
24953,2020-09-14 11:43:17,0.01,0.03,0.02,7.51,0.58,0.83,2,0.03741657386773942,7.577954869224281
24968,2020-09-14 11:43:30,0.0,0.01,0.0,3.11,4.57,32.29,2,0.01,32.759748167530226
24969,2020-09-14 11:43:31,0.06,0.13,0.09,102.07,30.07,16.8,2,0.16911534525287764,107.72525145015908
24970,2020-09-14 11:43:32,0.06,0.14,0.05,37.78,22.32,16.8,2,0.16031219541881397,46.98670875896715
24971,2020-09-14 11:43:33,0.09,0.1,0.06,47.41,21.48,23.88,2,0.14730919862656236,57.26563454638392
24972,2020-09-14 11:43:34,0.09,0.1,0.06,47.41,46.54,41.49,2,0.14730919862656236,78.32687789003211
24973,2020-09-14 11:43:35,0.27,0.24,0.2,66.0,46.54,41.49,2,0.4129164564412516,90.793125841112
24974,2020-09-14 11:43:35,0.22,0.31,0.23,57.86,53.35,56.07,2,0.44429719783046123,96.63253592864051
24975,2020-09-14 11:43:36,0.22,0.31,0.23,57.86,53.35,55.97,2,0.44429719783046123,96.5745463359782
24976,2020-09-14 11:43:37,0.38,0.4,0.35,95.48,64.73,55.97,2,0.6533758489567854,128.2148361150144
24977,2020-09-14 11:43:38,0.38,0.23,0.17,54.82,33.77,55.35,2,0.4756048780237646,84.90740721515408
24978,2020-09-14 11:43:38,0.29,0.23,0.17,54.82,33.77,52.46,2,0.40730823708832603,83.05237443926573
24979,2020-09-14 11:43:39,0.19,0.12,0.16,78.95,67.62,52.46,2,0.2758622844826744,116.43718692926244
24980,2020-09-14 11:43:40,0.19,0.12,0.12,37.66,35.86,47.64,2,0.2547547840571399,70.52506504782536
24981,2020-09-14 11:43:41,0.21,0.16,0.12,37.66,35.86,47.64,2,0.29,70.52506504782536
24982,2020-09-14 11:43:41,0.03,0.01,0.01,2.46,4.55,3.23,2,0.033166247903554,6.098114462684347
24983,2020-09-14 11:43:42,0.03,0.01,0.01,2.46,1.66,1.07,2,0.033166247903554,3.154694913933834
24988,2020-09-14 11:43:46,0.01,0.05,0.04,15.07,14.94,14.75,2,0.06480740698407861,25.8432002662209
24989,2020-09-14 11:43:46,0.07,0.05,0.04,15.07,14.94,16.76,2,0.09486832980505139,27.040822842509805
24990,2020-09-14 11:43:47,0.06,0.04,0.04,10.03,8.97,16.76,2,0.0824621125123532,21.49324079798112
24991,2020-09-14 11:43:48,0.06,0.04,0.14,35.54,51.96,55.85,2,0.15748015748023622,84.15554467769786
24992,2020-09-14 11:43:49,0.1,0.14,0.14,35.54,51.96,55.85,2,0.22181073012818836,84.15554467769786
24993,2020-09-14 11:43:49,0.08,0.1,0.11,32.53,37.21,17.66,2,0.16881943016134132,52.48486067429349
24994,2020-09-14 11:43:50,0.08,0.1,0.11,1.31,1.48,0.91,2,0.16881943016134132,2.1759136012259312
25109,2020-09-14 11:45:14,0.0,0.01,0.01,2.51,3.33,3.24,2,0.01414213562373095,5.280776458059932
25115,2020-09-14 11:45:19,0.0,0.01,0.02,4.79,7.02,3.72,2,0.022360679774997897,9.277009216336912
25116,2020-09-14 11:45:20,0.0,0.01,0.02,2.92,5.01,1.71,2,0.022360679774997897,6.045709222250107
25117,2020-09-14 11:45:20,0.0,0.0,0.01,2.92,5.01,1.71,2,0.01,6.045709222250107
25134,2020-09-14 11:45:33,0.0,0.01,0.0,6.74,2.77,3.47,2,0.01,8.071022240088302
25135,2020-09-14 11:45:34,0.01,0.02,0.01,9.18,5.17,3.19,2,0.024494897427831782,11.008060682972273
25136,2020-09-14 11:45:35,0.01,0.02,0.01,9.18,5.17,3.12,2,0.024494897427831782,10.98797979612267
25137,2020-09-14 11:45:35,0.0,0.01,0.01,4.87,4.0,3.12,2,0.01414213562373095,7.0321618297647275
25138,2020-09-14 11:45:36,0.0,0.0,0.02,6.59,8.94,2.62,2,0.02,11.411226927898682
25139,2020-09-14 11:45:37,0.0,0.0,0.02,6.59,8.94,2.62,2,0.02,11.411226927898682
25140,2020-09-14 11:45:38,0.0,0.01,0.02,3.43,6.87,3.23,2,0.022360679774997897,8.33034813198104
25616,2020-09-14 11:51:25,0.0,0.02,0.02,5.15,6.15,5.22,2,0.0282842712474619,9.570444085830083
25617,2020-09-14 11:51:25,0.0,0.02,0.02,5.15,6.15,5.22,2,0.0282842712474619,9.570444085830083
25618,2020-09-14 11:51:26,0.0,0.01,0.02,3.74,8.47,3.06,2,0.022360679774997897,9.751517830573865
25619,2020-09-14 11:51:27,0.0,0.01,0.03,4.99,7.71,1.75,2,0.03162277660168379,9.349155042034548
25620,2020-09-14 11:51:27,0.01,0.0,0.03,4.99,7.71,1.75,2,0.03162277660168379,9.349155042034548
26710,2020-09-14 12:04:40,0.0,0.0,0.0,0.4,29.66,6.52,2,0.0,30.37080835275874
26711,2020-09-14 12:04:41,0.05,0.02,0.05,14.96,29.66,6.52,2,0.07348469228349536,33.853029406539086
26712,2020-09-14 12:04:42,0.05,0.07,0.07,8.59,10.97,16.02,2,0.11090536506409418,21.231330622455108
26713,2020-09-14 12:04:42,0.07,0.07,0.07,8.59,10.97,40.07,2,0.12124355652982141,42.42327073670771
26714,2020-09-14 12:04:43,0.18,0.09,0.07,21.81,32.1,40.07,2,0.21307275752662516,55.78253310849194
26715,2020-09-14 12:04:44,0.18,0.12,0.18,45.05,28.17,36.49,2,0.2814249455894058,64.4559655889197
26716,2020-09-14 12:04:45,0.19,0.12,0.18,45.05,28.17,7.57,2,0.2879236009777594,53.66895098658068
26717,2020-09-14 12:04:45,0.02,0.04,0.03,15.77,10.42,7.57,2,0.053851648071345036,20.361095255412955
26718,2020-09-14 12:04:46,0.02,0.04,0.0,4.63,1.92,2.06,2,0.044721359549995794,5.41912354537152
26719,2020-09-14 12:04:47,0.0,0.01,0.0,4.63,1.92,2.06,2,0.01,5.41912354537152
26723,2020-09-14 12:04:50,0.01,0.02,0.02,3.33,6.72,3.08,2,0.03,8.107632206754324
26724,2020-09-14 12:04:50,0.01,0.02,0.02,3.33,1.62,2.75,2,0.03,4.61256978266996
26725,2020-09-14 12:04:51,0.0,0.01,0.0,4.42,1.62,2.75,2,0.01,5.451907922920196
26726,2020-09-14 12:04:52,0.0,0.01,0.01,6.16,2.86,2.11,2,0.01414213562373095,7.111771931101278
26727,2020-09-14 12:04:53,0.0,0.01,0.01,6.16,2.86,2.11,2,0.01414213562373095,7.111771931101278
26728,2020-09-14 12:04:53,0.02,0.02,0.03,10.61,10.67,6.96,2,0.04123105625617661,16.578980668304066
26729,2020-09-14 12:04:54,0.02,0.02,0.03,15.98,7.55,16.3,2,0.04123105625617661,24.042730710133572
26730,2020-09-14 12:04:55,0.03,0.03,0.03,15.98,7.55,16.3,2,0.05196152422706632,24.042730710133572
26731,2020-09-14 12:04:55,0.05,0.07,0.05,21.52,19.36,13.46,2,0.099498743710662,31.92321412389423
26732,2020-09-14 12:04:56,0.05,0.07,0.05,21.52,19.61,14.88,2,0.099498743710662,32.69674142785485
26733,2020-09-14 12:04:57,0.03,0.07,0.04,46.36,19.61,14.88,2,0.08602325267042626,52.490152409761585
26734,2020-09-14 12:04:58,0.05,0.09,0.03,42.27,28.63,17.03,2,0.10723805294763608,53.8186835587791
26735,2020-09-14 12:04:58,0.05,0.09,0.03,42.27,28.63,2.6,2,0.10723805294763608,51.11936814945975
26736,2020-09-14 12:04:59,0.01,0.02,0.02,4.34,4.29,2.6,2,0.03,6.63322696732141
26737,2020-09-14 12:05:00,0.01,0.02,0.01,9.13,6.98,2.72,2,0.024494897427831782,11.809983065186843
26738,2020-09-14 12:05:01,0.0,0.02,0.01,9.13,6.98,2.72,2,0.022360679774997897,11.809983065186843
26740,2020-09-14 12:05:02,0.0,0.01,0.0,14.14,14.37,22.09,2,0.01,29.906597934235183
26741,2020-09-14 12:05:03,0.07,0.07,0.05,14.14,14.37,22.09,2,0.11090536506409418,29.906597934235183
