date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-09 22:33:15,0.02,0.01,0.02,5.0,5.08,5.53,5.53
2020-09-09 22:33:15,0.1,0.1,0.08,21.53,23.02,18.92,18.92
2020-09-09 22:33:16,0.1,0.1,0.08,17.13,12.65,7.9,7.9
2020-09-09 22:33:17,0.06,0.08,0.03,17.13,12.65,7.9,7.9
2020-09-09 22:33:18,0.0,0.0,0.0,0.82,0.18,1.31,1.31
2020-09-09 22:33:18,0.0,0.0,0.0,0.82,0.11,1.36,1.36
2020-09-09 22:33:19,0.0,0.0,0.0,0.81,0.11,1.36,1.36
2020-09-09 22:33:20,0.0,0.0,0.0,1.92,0.71,1.14,1.14
2020-09-09 22:33:21,0.0,0.0,0.0,1.92,0.71,1.27,1.27
2020-09-09 22:33:21,0.0,0.0,0.0,0.95,0.53,1.27,1.27
2020-09-09 22:33:22,0.0,0.0,0.0,1.03,0.56,1.41,1.41
2020-09-09 22:33:23,0.0,0.0,0.0,1.03,0.56,1.34,1.34
2020-09-09 22:33:24,0.0,0.0,0.0,0.87,0.35,1.34,1.34
2020-09-09 22:33:24,0.0,0.0,0.0,0.86,0.16,1.42,1.42
2020-09-09 22:33:25,0.0,0.0,0.0,0.86,0.16,1.28,1.28
2020-09-09 22:33:26,0.0,0.0,0.0,0.9,0.38,1.28,1.28
2020-09-09 22:33:27,0.0,0.0,0.0,0.84,0.25,1.28,1.28
2020-09-09 22:33:28,0.0,0.0,0.0,0.84,0.41,1.44,1.44
2020-09-09 22:33:28,0.0,0.0,0.0,0.86,0.41,1.44,1.44
2020-09-09 22:33:29,0.0,0.0,0.0,2.02,0.71,1.09,1.09
2020-09-09 22:33:30,0.0,0.0,0.0,2.02,1.21,1.53,1.53
2020-09-09 22:33:31,0.0,0.01,0.0,1.92,1.21,1.53,1.53
2020-09-09 22:33:31,0.0,0.01,0.0,2.43,1.36,1.35,1.35
2020-09-09 22:33:32,0.0,0.01,0.0,2.43,0.47,1.28,1.28
2020-09-09 22:33:33,0.0,0.0,0.0,0.94,0.47,1.28,1.28
2020-09-09 22:33:34,0.0,0.0,0.0,1.64,1.29,1.5,1.5
2020-09-09 22:33:34,0.0,0.0,0.0,1.64,1.29,1.54,1.54
2020-09-09 22:33:35,0.0,0.01,0.0,1.02,0.97,1.54,1.54
2020-09-09 22:33:36,0.0,0.03,0.03,4.81,5.6,2.89,2.89
2020-09-09 22:33:37,0.02,0.03,0.03,4.81,38.56,32.12,32.12
2020-09-09 22:33:38,0.11,0.06,0.04,22.36,38.56,32.12,32.12
2020-09-09 22:33:39,0.09,0.12,0.11,24.17,39.05,47.53,47.53
2020-09-09 22:33:40,0.07,0.1,0.07,45.18,24.52,13.79,13.79
2020-09-09 22:33:40,0.07,0.1,0.07,14.03,7.51,5.02,5.02
2020-09-09 22:33:41,0.01,0.04,0.03,14.03,7.51,5.02,5.02
2020-09-09 22:33:42,0.01,0.02,0.02,6.07,4.22,3.96,3.96
2020-09-09 22:33:43,0.01,0.02,0.02,6.07,11.68,13.07,13.07
2020-09-09 22:33:43,0.03,0.16,0.05,48.53,11.68,13.07,13.07
2020-09-09 22:33:44,0.01,0.04,0.03,13.62,5.15,5.09,5.09
2020-09-09 22:33:45,0.01,0.04,0.03,13.62,5.15,1.39,1.39
2020-09-09 22:33:45,0.0,0.01,0.01,4.62,1.31,1.39,1.39
2020-09-09 22:33:46,0.0,0.01,0.0,3.06,1.56,1.34,1.34
2020-09-09 22:33:47,0.0,0.01,0.0,3.06,1.56,1.34,1.34
2020-09-09 22:33:48,0.0,0.0,0.0,2.58,1.06,1.09,1.09
2020-09-09 22:33:48,0.0,0.0,0.0,1.54,1.09,0.95,0.95
2020-09-09 22:33:49,0.0,0.0,0.0,1.54,1.09,0.95,0.95
2020-09-09 22:33:50,0.0,0.0,0.0,2.24,1.07,1.07,1.07
2020-09-09 22:33:51,0.0,0.0,0.0,2.24,1.07,8.95,8.95
2020-09-09 22:33:51,0.02,0.16,0.02,50.95,10.5,8.95,8.95
2020-09-09 22:33:52,0.02,0.01,0.0,3.19,1.43,2.21,2.21
2020-09-09 22:33:53,0.0,0.01,0.0,3.19,1.43,2.21,2.21
2020-09-09 22:33:53,0.05,0.09,0.04,11.22,12.66,20.31,20.31
2020-09-09 22:33:54,0.05,0.09,0.04,30.94,42.3,50.27,50.27
2020-09-09 22:33:55,0.11,0.31,0.11,30.94,42.3,50.27,50.27
2020-09-09 22:33:56,0.08,0.27,0.08,30.96,32.61,55.63,55.63
2020-09-09 22:33:56,0.08,0.27,0.08,30.96,39.01,86.4,86.4
2020-09-09 22:33:57,0.09,0.44,0.09,38.22,39.01,86.4,86.4
2020-09-09 22:33:58,0.08,0.44,0.08,28.35,24.1,77.34,77.34
2020-09-09 22:33:59,0.08,0.44,0.08,13.3,9.02,21.43,21.43
2020-09-09 22:33:59,0.03,0.1,0.03,13.3,9.02,21.43,21.43
2020-09-09 22:34:00,0.0,0.0,0.0,1.78,1.35,1.07,1.07
2020-09-09 22:34:01,0.0,0.0,0.0,1.78,1.35,1.68,1.68
2020-09-09 22:34:02,0.0,0.0,0.01,2.59,1.44,1.68,1.68
2020-09-09 22:34:02,0.0,0.0,0.0,1.8,1.3,1.77,1.77
2020-09-09 22:34:03,0.0,0.0,0.0,1.8,1.3,1.77,1.77
2020-09-09 22:34:04,0.17,0.14,0.12,42.54,28.12,69.36,69.36
2020-09-09 22:34:05,0.17,0.13,0.12,26.96,31.41,32.78,32.78
2020-09-09 22:34:05,0.1,0.13,0.12,26.96,31.41,3.36,3.36
2020-09-09 22:34:06,0.07,0.02,0.02,7.26,14.14,3.36,3.36
2020-09-09 22:34:07,0.07,0.02,0.0,0.95,0.17,1.33,1.33
2020-09-09 22:34:08,0.0,0.0,0.0,0.95,0.17,1.33,1.33
2020-09-09 22:34:09,0.0,0.0,0.0,0.85,0.39,1.35,1.35
2020-09-09 22:34:09,0.0,0.0,0.0,0.85,0.1,1.38,1.38
2020-09-09 22:34:10,0.0,0.0,0.0,0.84,0.39,1.37,1.37
2020-09-09 22:34:11,0.0,0.0,0.0,0.84,0.39,1.37,1.37
2020-09-09 22:34:12,0.0,0.0,0.0,0.82,0.08,1.37,1.37
2020-09-09 22:34:13,0.0,0.0,0.0,0.84,0.08,1.37,1.37
2020-09-09 22:34:13,0.0,0.0,0.0,0.84,0.08,1.37,1.37
2020-09-09 22:34:14,0.0,0.0,0.0,0.86,0.09,1.35,1.35
2020-09-09 22:34:15,0.0,0.0,0.0,0.87,0.09,1.34,1.34
2020-09-09 22:34:16,0.0,0.0,0.0,0.87,0.09,1.34,1.34
2020-09-09 22:34:16,0.0,0.0,0.0,0.88,0.1,1.32,1.32
2020-09-09 22:34:17,0.0,0.0,0.0,0.88,0.09,1.32,1.32
2020-09-09 22:34:18,0.0,0.0,0.0,0.88,0.09,1.32,1.32
2020-09-09 22:34:18,0.0,0.0,0.0,0.84,0.1,1.35,1.35
2020-09-09 22:34:19,0.0,0.0,0.0,0.84,0.1,1.35,1.35
2020-09-09 22:34:20,0.0,0.0,0.0,0.93,0.14,1.32,1.32
2020-09-09 22:34:21,0.0,0.0,0.0,0.88,0.1,1.38,1.38
2020-09-09 22:34:21,0.0,0.0,0.0,0.88,0.1,1.38,1.38
2020-09-09 22:34:22,0.0,0.0,0.0,0.84,0.08,1.37,1.37
2020-09-09 22:34:23,0.0,0.0,0.0,0.82,0.72,1.37,1.37
2020-09-09 22:34:24,0.0,0.0,0.0,0.82,0.72,1.37,1.37
2020-09-09 22:34:24,0.0,0.0,0.0,0.85,0.71,1.39,1.39
2020-09-09 22:34:25,0.0,0.0,0.0,0.85,0.45,1.38,1.38
2020-09-09 22:34:26,0.0,0.0,0.0,0.82,0.45,1.38,1.38
2020-09-09 22:34:27,0.06,0.16,0.09,49.53,29.21,32.45,32.45
2020-09-09 22:34:27,0.06,0.16,0.09,49.53,29.21,58.53,58.53
2020-09-09 22:34:28,0.12,0.14,0.1,43.05,46.92,58.53,58.53
2020-09-09 22:34:29,0.12,0.08,0.03,18.58,7.84,24.14,24.14
2020-09-09 22:34:30,0.04,0.08,0.03,18.58,7.84,10.19,10.19
2020-09-09 22:34:30,0.03,0.05,0.02,22.08,6.81,10.19,10.19
2020-09-09 22:34:31,0.03,0.05,0.04,22.19,19.5,21.29,21.29
2020-09-09 22:34:32,0.07,0.07,0.04,22.19,19.5,21.29,21.29
2020-09-09 22:34:33,0.05,0.08,0.03,18.53,15.91,28.08,28.08
2020-09-09 22:34:33,0.05,0.08,0.03,33.82,7.48,15.24,15.24
2020-09-09 22:34:34,0.03,0.08,0.03,33.82,7.48,15.24,15.24
2020-09-09 22:34:35,0.0,0.01,0.01,1.83,2.44,4.9,4.9
2020-09-09 22:34:35,0.0,0.01,0.01,1.83,1.18,2.74,2.74
2020-09-09 22:34:36,0.0,0.01,0.0,1.23,1.18,2.74,2.74
2020-09-09 22:34:37,0.0,0.0,0.0,0.84,0.48,1.2,1.2
2020-09-09 22:34:38,0.0,0.0,0.0,0.84,0.23,0.92,0.92
2020-09-09 22:34:39,0.0,0.0,0.0,0.81,0.23,0.92,0.92
2020-09-09 22:34:39,0.0,0.0,0.0,0.85,0.26,1.24,1.24
2020-09-09 22:34:40,0.0,0.0,0.0,0.91,0.22,1.33,1.33
2020-09-09 22:34:41,0.0,0.0,0.0,0.91,0.22,1.33,1.33
2020-09-09 22:34:42,0.0,0.0,0.0,0.84,0.57,1.3,1.3
2020-09-09 22:34:42,0.0,0.0,0.0,0.88,0.19,1.2,1.2
2020-09-09 22:34:43,0.0,0.0,0.0,0.88,0.19,1.2,1.2
2020-09-09 22:34:44,0.0,0.0,0.0,0.87,0.14,1.31,1.31
2020-09-09 22:34:45,0.0,0.0,0.0,0.87,0.21,1.35,1.35
2020-09-09 22:34:45,0.0,0.0,0.0,0.82,0.21,1.35,1.35
2020-09-09 22:34:46,0.0,0.0,0.0,0.85,0.17,1.22,1.22
2020-09-09 22:34:47,0.0,0.0,0.0,0.85,0.17,1.35,1.35
2020-09-09 22:34:48,0.0,0.0,0.0,0.82,0.17,1.35,1.35
2020-09-09 22:34:48,0.0,0.0,0.0,0.88,0.2,1.35,1.35
2020-09-09 22:34:49,0.0,0.0,0.0,0.88,0.18,1.21,1.21
2020-09-09 22:34:50,0.0,0.0,0.0,0.81,0.18,1.21,1.21
2020-09-09 22:34:51,0.0,0.0,0.0,0.88,0.15,1.36,1.36
2020-09-09 22:34:52,0.0,0.0,0.0,0.82,0.26,1.38,1.38
2020-09-09 22:34:52,0.0,0.0,0.0,0.82,0.26,1.23,1.23
2020-09-09 22:34:53,0.0,0.0,0.0,0.84,0.17,1.23,1.23
2020-09-09 22:34:54,0.0,0.0,0.0,0.79,0.17,1.38,1.38
2020-09-09 22:34:55,0.0,0.0,0.0,0.79,0.17,1.3,1.3
2020-09-09 22:34:56,0.0,0.0,0.0,0.86,0.15,1.3,1.3
2020-09-09 22:34:56,0.0,0.0,0.0,0.87,0.24,1.29,1.29
2020-09-09 22:34:57,0.0,0.0,0.0,0.87,0.5,1.5,1.5
2020-09-09 22:34:58,0.0,0.0,0.0,0.98,0.5,1.5,1.5
2020-09-09 22:34:59,0.0,0.0,0.0,0.6,0.38,0.97,0.97
2020-09-09 22:35:00,0.0,0.0,0.0,0.92,0.38,1.33,1.33
2020-09-09 22:35:00,0.0,0.0,0.0,0.92,0.38,1.33,1.33
2020-09-09 22:35:01,0.0,0.0,0.0,1.25,0.65,1.42,1.42
2020-09-09 22:35:02,0.0,0.0,0.0,1.25,0.19,1.19,1.19
2020-09-09 22:35:03,0.0,0.0,0.0,0.8,0.19,1.19,1.19
2020-09-09 22:35:03,0.0,0.0,0.0,0.86,0.19,1.39,1.39
2020-09-09 22:35:04,0.0,0.0,0.0,0.83,0.17,1.32,1.32
2020-09-09 22:35:05,0.0,0.0,0.0,0.83,0.17,1.32,1.32
2020-09-09 22:35:06,0.0,0.0,0.0,0.86,0.12,1.27,1.27
2020-09-09 22:35:07,0.0,0.0,0.0,0.82,0.18,1.39,1.39
2020-09-09 22:35:07,0.0,0.0,0.0,0.82,0.18,1.39,1.39
2020-09-09 22:35:08,0.0,0.0,0.0,0.82,0.16,1.27,1.27
2020-09-09 22:35:09,0.0,0.0,0.0,0.8,0.44,1.27,1.27
2020-09-09 22:35:10,0.0,0.0,0.0,0.8,0.44,1.27,1.27
2020-09-09 22:35:11,0.0,0.0,0.0,0.89,0.45,1.42,1.42
2020-09-09 22:35:11,0.0,0.0,0.0,0.83,0.22,1.22,1.22
2020-09-09 22:35:12,0.0,0.0,0.0,0.83,0.12,1.34,1.34
2020-09-09 22:35:13,0.0,0.0,0.0,0.87,0.12,1.34,1.34
2020-09-09 22:35:14,0.0,0.0,0.0,0.89,0.28,1.35,1.35
2020-09-09 22:35:15,0.0,0.0,0.0,0.83,0.19,1.25,1.25
2020-09-09 22:35:15,0.0,0.0,0.0,0.83,0.19,1.25,1.25
2020-09-09 22:35:16,0.0,0.0,0.0,0.86,0.1,1.37,1.37
2020-09-09 22:35:17,0.0,0.0,0.0,0.82,0.15,1.32,1.32
2020-09-09 22:35:18,0.0,0.0,0.0,0.82,0.15,1.32,1.32
2020-09-09 22:35:19,0.0,0.0,0.0,0.86,0.19,1.28,1.28
2020-09-09 22:35:20,0.0,0.0,0.0,0.88,0.15,1.38,1.38
2020-09-09 22:35:20,0.0,0.0,0.0,0.79,0.22,1.26,1.26
2020-09-09 22:35:21,0.0,0.0,0.0,0.79,0.22,1.26,1.26
2020-09-09 22:35:22,0.0,0.0,0.0,0.83,0.45,1.37,1.37
2020-09-09 22:35:23,0.0,0.0,0.0,1.11,0.9,1.41,1.41
2020-09-09 22:35:23,0.0,0.0,0.0,1.11,0.9,1.41,1.41
2020-09-09 22:35:24,0.0,0.01,0.0,1.19,1.43,1.39,1.39
2020-09-09 22:35:25,0.0,0.01,0.0,0.85,1.1,1.39,1.39
2020-09-09 22:35:26,0.0,0.0,0.0,0.85,1.1,1.39,1.39
2020-09-09 22:35:27,0.0,0.01,0.0,1.55,0.7,1.39,1.39
2020-09-09 22:35:27,0.0,0.0,0.0,1.13,0.95,1.35,1.35
2020-09-09 22:35:28,0.0,0.0,0.0,0.98,0.3,1.42,1.42
2020-09-09 22:35:29,0.0,0.0,0.0,0.98,0.3,1.42,1.42
2020-09-09 22:35:30,0.0,0.0,0.0,0.73,0.19,1.33,1.33
2020-09-09 22:35:31,0.0,0.0,0.0,8.31,10.96,8.02,8.02
2020-09-09 22:35:31,0.04,0.03,0.04,8.31,10.96,8.02,8.02
2020-09-09 22:35:32,0.01,0.01,0.01,4.82,2.04,8.83,8.83
2020-09-09 22:35:33,0.01,0.01,0.01,4.82,2.04,1.35,1.35
2020-09-09 22:35:34,0.0,0.0,0.0,0.8,0.14,1.35,1.35
2020-09-09 22:35:34,0.0,0.0,0.0,0.77,0.19,1.41,1.41
2020-09-09 22:35:35,0.0,0.0,0.0,0.77,0.19,1.33,1.33
2020-09-09 22:35:36,0.0,0.0,0.01,1.74,1.26,1.33,1.33
2020-09-09 22:35:37,0.0,0.0,0.0,0.75,0.14,1.34,1.34
2020-09-09 22:35:37,0.0,0.0,0.0,0.75,0.14,1.36,1.36
2020-09-09 22:35:38,0.0,0.0,0.0,0.94,0.35,1.36,1.36
2020-09-09 22:35:39,0.0,0.0,0.0,0.79,0.25,1.37,1.37
2020-09-09 22:35:40,0.0,0.0,0.0,0.79,0.25,1.37,1.37
2020-09-09 22:35:40,0.0,0.0,0.0,1.35,0.87,1.23,1.23
2020-09-09 22:35:41,0.0,0.0,0.0,1.3,0.79,1.33,1.33
2020-09-09 22:35:42,0.0,0.0,0.0,1.3,0.79,1.33,1.33
2020-09-09 22:35:43,0.0,0.0,0.0,0.77,0.23,1.39,1.39
2020-09-09 22:35:43,0.0,0.0,0.0,0.77,0.19,1.4,1.4
2020-09-09 22:35:44,0.0,0.0,0.0,0.86,0.19,1.4,1.4
2020-09-09 22:35:45,0.0,0.0,0.0,0.75,0.18,1.32,1.32
2020-09-09 22:35:45,0.0,0.0,0.0,0.75,0.18,1.42,1.42
2020-09-09 22:35:46,0.0,0.0,0.0,0.85,0.25,1.42,1.42
2020-09-09 22:35:47,0.0,0.0,0.0,0.79,0.36,1.35,1.35
2020-09-09 22:35:48,0.0,0.0,0.0,0.79,0.36,1.35,1.35
2020-09-09 22:35:49,0.0,0.0,0.0,0.83,0.22,1.35,1.35
2020-09-09 22:35:49,0.0,0.0,0.0,0.88,0.55,1.39,1.39
2020-09-09 22:35:50,0.0,0.0,0.0,0.88,0.55,1.39,1.39
2020-09-09 22:35:51,0.0,0.0,0.0,0.82,0.23,1.3,1.3
2020-09-09 22:35:51,0.0,0.0,0.0,0.86,0.3,1.4,1.4
2020-09-09 22:35:52,0.0,0.0,0.0,0.86,0.3,1.4,1.4
2020-09-09 22:35:53,0.0,0.0,0.0,0.98,0.63,1.37,1.37
2020-09-09 22:35:54,0.0,0.0,0.0,0.98,0.23,1.34,1.34
