,date,accX,accY,accZ,gyrX,gyrY,gyrZ,files,accTotal,gyrTotal
186,2020-09-13 17:11:40,0.0,0.0,0.0,0.5,0.95,0.15,1,0.0,1.08397416943394
187,2020-09-13 17:11:41,0.0,0.0,0.0,0.43,1.09,0.52,1,0.0,1.28195163715329
188,2020-09-13 17:11:41,0.0,0.0,0.0,0.43,1.09,0.52,1,0.0,1.28195163715329
189,2020-09-13 17:11:42,0.01,0.0,0.0,0.95,1.58,0.93,1,0.01,2.064897091866808
190,2020-09-13 17:11:43,0.01,0.0,0.0,0.95,3.1,2.41,1,0.01,4.039876235728021
191,2020-09-13 17:11:44,0.02,0.01,0.0,2.72,3.1,2.41,1,0.022360679774997897,4.776662014419693
192,2020-09-13 17:11:44,0.0,0.01,0.0,2.09,2.08,1.86,1,0.01,3.4862730816733216
193,2020-09-13 17:11:45,0.0,0.01,0.0,2.09,2.08,2.84,1,0.01,4.093910111372745
194,2020-09-13 17:11:46,0.01,0.0,0.0,2.07,2.17,2.84,1,0.01,4.130302652348857
195,2020-09-13 17:11:47,0.01,0.0,0.0,1.14,1.47,2.75,1,0.01,3.320090360216119
196,2020-09-13 17:11:47,0.0,0.0,0.0,1.14,1.47,2.75,1,0.0,3.320090360216119
197,2020-09-13 17:11:48,0.0,0.0,0.0,0.47,0.94,0.46,1,0.0,1.147214016650773
198,2020-09-13 17:11:49,0.0,0.0,0.0,0.32,0.83,1.16,1,0.0,1.46181394164921
199,2020-09-13 17:11:49,0.0,0.0,0.0,0.32,0.83,1.16,1,0.0,1.46181394164921
200,2020-09-13 17:11:50,0.0,0.0,0.0,0.53,0.87,0.61,1,0.0,1.1873921003611234
201,2020-09-13 17:11:51,0.0,0.0,0.0,0.53,1.1,0.98,1,0.0,1.565662798944907
202,2020-09-13 17:11:52,0.0,0.0,0.0,0.67,1.1,0.98,1,0.0,1.6184251604569178
203,2020-09-13 17:11:52,0.0,0.0,0.0,0.46,0.95,0.81,1,0.0,1.3304886320446336
204,2020-09-13 17:11:53,0.0,0.0,0.0,0.46,0.95,0.81,1,0.0,1.3304886320446336
205,2020-09-13 17:11:54,0.0,0.0,0.0,0.48,0.89,0.28,1,0.0,1.049237818609299
206,2020-09-13 17:11:55,0.0,0.0,0.0,0.45,1.06,0.33,1,0.0,1.197914855071094
207,2020-09-13 17:11:55,0.0,0.0,0.0,0.45,1.06,0.33,1,0.0,1.197914855071094
208,2020-09-13 17:11:56,0.0,0.0,0.0,0.5,0.98,0.48,1,0.0,1.2003332870498926
209,2020-09-13 17:11:57,0.0,0.0,0.0,0.5,0.99,0.31,1,0.0,1.1516075720487426
210,2020-09-13 17:11:57,0.0,0.0,0.0,0.45,0.99,0.31,1,0.0,1.1307961796893373
211,2020-09-13 17:11:58,0.0,0.0,0.0,0.6,0.85,0.34,1,0.0,1.0945775440780794
212,2020-09-13 17:11:59,0.0,0.0,0.0,0.6,0.85,0.32,1,0.0,1.0885311203635843
213,2020-09-13 17:12:00,0.0,0.0,0.0,0.56,0.9,0.32,1,0.0,1.1072488428533127
214,2020-09-13 17:12:00,0.0,0.0,0.0,0.52,0.92,0.35,1,0.0,1.1132385189167684
215,2020-09-13 17:12:01,0.0,0.0,0.0,0.52,0.92,0.35,1,0.0,1.1132385189167684
216,2020-09-13 17:12:02,0.0,0.0,0.0,0.27,1.06,0.83,1,0.0,1.3730986854556377
217,2020-09-13 17:12:02,0.0,0.0,0.0,0.34,1.06,0.27,1,0.0,1.1454693361238442
218,2020-09-13 17:12:03,0.0,0.0,0.0,0.34,1.06,0.27,1,0.0,1.1454693361238442
219,2020-09-13 17:12:04,0.0,0.0,0.0,0.34,1.07,0.29,1,0.0,1.1595688854052613
220,2020-09-13 17:12:05,0.0,0.0,0.0,0.34,1.07,0.4,1,0.0,1.1918473056562238
221,2020-09-13 17:12:05,0.0,0.0,0.0,0.32,0.89,0.4,1,0.0,1.0268885041717042
222,2020-09-13 17:12:06,0.0,0.0,0.0,0.76,0.9,0.38,1,0.0,1.237739875741264
223,2020-09-13 17:12:07,0.0,0.0,0.0,0.76,0.9,0.38,1,0.0,1.237739875741264
224,2020-09-13 17:12:08,0.0,0.0,0.0,0.79,0.7,0.82,1,0.0,1.3366001645967278
225,2020-09-13 17:12:08,0.0,0.0,0.0,0.48,0.95,0.2,1,0.0,1.0830050784737808
226,2020-09-13 17:12:09,0.0,0.0,0.0,0.48,0.95,0.2,1,0.0,1.0830050784737808
227,2020-09-13 17:12:10,0.0,0.0,0.0,0.58,0.97,0.67,1,0.0,1.3138493064274912
228,2020-09-13 17:12:10,0.0,0.0,0.0,0.58,0.97,0.42,1,0.0,1.2056948204251354
229,2020-09-13 17:12:11,0.0,0.0,0.0,0.54,0.95,0.42,1,0.0,1.1706835610018618
230,2020-09-13 17:12:12,0.0,0.0,0.0,0.55,1.05,0.4,1,0.0,1.2509996003196804
231,2020-09-13 17:12:13,0.0,0.0,0.0,0.55,1.05,0.4,1,0.0,1.2509996003196804
232,2020-09-13 17:12:13,0.0,0.0,0.0,0.35,1.21,0.99,1,0.0,1.602092381855678
233,2020-09-13 17:12:14,0.0,0.0,0.0,0.61,0.89,1.26,1,0.0,1.6588550268181967
234,2020-09-13 17:12:15,0.0,0.0,0.0,0.61,0.89,1.26,1,0.0,1.6588550268181967
235,2020-09-13 17:12:15,0.0,0.0,0.0,0.49,1.04,0.31,1,0.0,1.1907140714714008
236,2020-09-13 17:12:16,0.0,0.0,0.0,0.49,0.93,0.25,1,0.0,1.0805091392487154
237,2020-09-13 17:12:17,0.0,0.0,0.0,0.5,0.93,0.25,1,0.0,1.085080642164443
238,2020-09-13 17:12:18,0.0,0.0,0.0,0.62,0.88,0.29,1,0.0,1.114854250563723
239,2020-09-13 17:12:18,0.0,0.0,0.0,0.62,0.88,0.29,1,0.0,1.114854250563723
240,2020-09-13 17:12:19,0.0,0.0,0.0,0.68,0.99,0.72,1,0.0,1.4003213916812098
241,2020-09-13 17:12:20,0.0,0.0,0.0,0.57,0.96,0.75,1,0.0,1.3449907062875937
242,2020-09-13 17:12:21,0.0,0.0,0.0,0.57,0.96,0.75,1,0.0,1.3449907062875937
243,2020-09-13 17:12:21,0.0,0.0,0.0,0.32,1.06,0.97,1,0.0,1.4720394016465728
244,2020-09-13 17:12:22,0.0,0.0,0.0,1.83,1.41,1.72,1,0.0,2.8801736058786456
